Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7,Load_H2_tonne_per_hr_z8,Load_H2_tonne_per_hr_z9,Load_H2_tonne_per_hr_z10,
,,,,,,,2212,2.46,14.47,5.45,9.09572026,0.851876726,21.84239807,22.59202207,9.588750408,15.8058428,3.9299664,21.60936767
,,,,,,,2213,4.43,26.09,9.82,14.89975813,10.71103169,12.45475514,7.347640904,6.834231392,7.41085956,17.02612928,12.75186622
,,,,,,,2214,7.27,42.8,16.12,18.33433744,9.189762699,4.552619644,8.406002347,10.60297524,0.853168289,8.315233929,15.85463444
,,,,,,,2215,10.98,64.61,24.33,10.66129252,19.40631241,20.07767982,8.388112165,7.56645294,7.448696385,9.396202281,2.544176242
,,,,,,,2216,15,88.25,33.23,13.91998227,15.3551855,20.47713048,19.42954629,13.86081796,9.166703703,2.13266393,10.51040626
,,,,,,,2217,18.95,111.48,41.98,14.46130143,12.60062525,14.98424431,22.13202201,15.13753755,22.856839,14.59085931,2.300427935
,,,,,,,2218,21.02,123.71,46.59,21.84514341,7.097529213,16.66282332,6.950411193,19.38869088,20.22332658,8.024468055,19.58659456
,,,,,,,2219,21.68,127.58,48.05,5.668025662,17.71730532,6.000491906,7.443745545,21.12288071,7.810325277,5.866569908,13.84376509
,,,,,,,2220,22.62,133.08,50.12,5.334103993,8.270432168,17.08071189,22.90540402,18.59049343,19.16083148,22.8194438,16.90921734
,,,,,,,2221,24.07,141.64,53.34,6.05051908,7.825801926,8.645150432,6.714696949,3.194137342,3.28514611,2.441075047,9.473002655
,,,,,,,2222,25.15,147.96,55.72,5.38997608,17.87383471,19.07365721,14.12555075,6.519766497,2.774960145,11.94487685,7.08918132
,,,,,,,2223,26.32,154.89,58.33,18.12937083,6.349046355,9.60058355,15.64818368,14.20920248,13.78575483,0.48732714,14.55987743
,,,,,,,2224,26.98,158.76,59.79,16.06421033,22.36729277,16.26751959,20.7979037,13.22599313,20.07037772,21.18810485,14.12150344
,,,,,,,2225,25.67,151.02,56.87,19.40370136,14.03555371,21.72499237,3.584279201,1.219932959,15.69181858,5.605459312,7.22123464
,,,,,,,2226,23.24,136.75,51.5,2.47769792,16.99001871,20.60122148,14.59509517,21.03404074,18.61001927,18.02049532,17.26816982
,,,,,,,2227,19.29,113.52,42.75,6.883468485,10.53785432,19.51514983,18.76623823,2.084648414,8.891482019,17.95308639,16.34924206
,,,,,,,2228,14.93,87.84,33.08,16.50986423,21.3447903,12.33761148,4.189285944,4.970993285,22.5304494,7.745823986,6.94510743
,,,,,,,2229,11.4,67.05,25.25,9.752994623,12.63924559,17.95055297,18.78359414,19.83125619,9.500220644,18.8791432,4.93192627
,,,,,,,2230,8.83,51.97,19.57,19.97128752,19.19830622,12.46114354,0.66393558,6.772400329,0.29992924,14.32092967,7.489947247
,,,,,,,2231,6.2,36.48,13.74,0.728079945,10.93099919,3.644402975,21.27088139,14.16077016,12.8030938,18.81390951,20.39667319
,,,,,,,2232,3.95,23.23,8.75,15.93179854,11.67317673,20.3231365,20.5122354,19.11781478,12.93990073,6.130232571,14.17606294
,,,,,,,2233,1.69,9.92,3.74,4.476082478,14.2342585,9.40836529,11.49036713,3.607488477,19.09708556,15.02013467,3.842445938
,,,,,,,2234,1.24,7.28,2.74,19.04863765,21.9804984,21.37425606,3.524100957,7.171237614,14.09312918,5.614234587,0.387166238
,,,,,,,2235,1.74,10.25,3.86,6.095925942,7.584897197,1.137353336,10.09360828,0.805707566,13.19293774,21.34031527,21.7871177
,,,,,,,2236,4.05,23.82,8.97,19.69927118,22.99327324,10.0566491,15.01205712,21.49790896,5.778248155,13.69955483,10.89563579
,,,,,,,2237,8.71,51.27,19.31,14.37356893,21.5381088,3.365763761,4.926588541,18.30044427,17.00688667,5.853722762,12.98925953
,,,,,,,2238,14,82.37,31.02,15.50603038,9.801711384,8.101376371,0.080935502,17.43306144,21.55769284,10.24468487,12.58764551
,,,,,,,2239,17.32,101.88,38.37,17.47616978,9.737787594,4.604943878,22.42522595,3.410019253,21.27052179,14.99575948,16.87355524
,,,,,,,2240,19.85,116.77,43.97,1.299834512,9.647515882,6.13068754,22.62956459,15.4633181,22.33878906,17.33100843,7.69356207
,,,,,,,2241,20.91,123.06,46.34,11.03135832,5.200739452,4.940309223,11.88054032,20.34568914,12.3857144,22.06750004,8.086710309
,,,,,,,2242,20.01,117.76,44.35,18.53959759,12.85345673,17.23615261,13.75492459,7.430430133,20.11452201,14.79890092,7.592487367
,,,,,,,2243,19.9,117.1,44.1,11.75338826,9.596603854,10.26980461,2.461518027,3.18342048,16.43223658,16.04180483,21.87722439
,,,,,,,2244,20.63,121.4,45.72,1.572568707,6.712359594,3.188425946,7.455408218,15.64883784,7.95096302,7.586379552,1.635786415
,,,,,,,2245,21.93,129.01,48.58,16.35849175,7.162996434,7.358678255,3.590123658,7.847524063,0.77179156,11.035613,8.52908371
,,,,,,,2246,22.77,133.97,50.45,12.2600761,1.23262149,1.365230035,17.83901485,0.753832276,8.482293589,15.93586184,10.65472231
,,,,,,,2247,24.62,144.89,54.56,4.580034634,6.888952627,5.054594353,1.85698529,4.442177257,4.808422756,11.65911193,1.050424335
,,,,,,,2248,26.14,153.82,57.93,8.604554818,1.388362666,20.81433727,8.400788848,1.282005528,13.94685825,22.94825487,20.88715361
,,,,,,,2249,25.41,149.52,56.31,10.25925819,18.06602604,17.74120643,0.371293501,20.26806809,10.50306801,9.418733011,15.55467652
,,,,,,,2250,23.89,140.59,52.94,4.481293756,19.39806152,17.50865922,16.57582461,0.373238054,13.75496657,22.97838232,16.26533956
,,,,,,,2251,19.68,115.78,43.6,10.70104199,16.82254301,10.01022176,14.77789495,5.165643494,10.08071421,4.545450571,0.504851672
,,,,,,,2252,14.45,85.01,32.02,8.897662208,12.75535834,21.1755417,13.11542731,3.657150717,10.21922328,8.181685103,5.339825419
,,,,,,,2253,10.46,61.53,23.17,11.70948444,19.82701655,22.37010664,20.84749084,13.25267532,1.224922795,7.5833094,1.000769985
,,,,,,,2254,7.87,46.31,17.44,5.069164989,17.76797195,14.14466947,14.70297264,20.6852392,1.96677499,9.158783057,7.980973339
,,,,,,,2255,4.67,27.46,10.34,19.29688958,22.79878618,7.280752014,3.930681757,4.243272,11.16743722,10.91214322,19.2546706
,,,,,,,2256,2.64,15.55,5.85,19.843306,20.44735316,5.056831753,16.87175062,6.732838709,0.18351897,8.356964652,3.486839791
,,,,,,,2257,1.76,10.36,3.9,22.78446931,14.48198502,0.036848203,5.736812468,17.33489946,20.50781636,1.79995744,16.06339153
,,,,,,,2258,1.29,7.6,2.86,9.350286364,19.61121751,18.62505472,18.43027728,17.38616596,20.1992647,14.24231126,16.99097922
,,,,,,,2259,1.82,10.71,4.03,16.71174822,15.56956478,0.586013881,21.54795358,14.39533793,13.49475378,18.13194933,19.29389059
,,,,,,,2260,4.23,24.87,9.36,16.65895397,17.52204179,5.05353981,4.654376517,20.04564535,0.503300941,1.681269107,5.42345236
,,,,,,,2261,9.1,53.54,20.16,10.62859786,12.63758974,11.22690025,7.903311548,7.620138567,18.40611696,0.979807365,19.25712763
,,,,,,,2262,14.62,86,32.39,18.04449831,7.860587532,12.70725233,22.1560449,10.7364887,13.3283947,6.502755102,6.130490172
,,,,,,,2263,18.08,106.38,40.06,17.09023583,5.356333533,21.8646259,20.70252732,9.173667898,18.15289263,16.75978886,13.72109943
,,,,,,,2264,20.72,121.92,45.91,18.17222422,14.96900844,19.96336616,6.349675802,1.294068924,4.742112108,9.976362001,21.75963754
,,,,,,,2265,21.84,128.48,48.39,2.187489191,16.55680661,20.2765376,7.738096548,17.55021985,21.93403296,9.280261514,20.83214014
,,,,,,,2266,20.9,122.96,46.3,19.87354055,0.207458129,13.86893561,6.203897216,3.844411671,1.438301328,15.52800535,16.03066679
,,,,,,,2267,20.78,122.27,46.04,0.788229486,0.457792525,5.559832389,9.346923208,19.33672337,14.77047399,20.07852445,21.69181008
,,,,,,,2268,21.54,126.76,47.74,1.184723647,22.35949393,12.91422856,19.92204655,12.59076487,3.902736841,6.086929964,9.884278022
,,,,,,,2269,22.89,134.7,50.73,20.46606422,9.76386878,19.20087968,12.67242886,10.28799481,10.41921217,10.23748797,9.838983465
,,,,,,,2270,23.77,139.88,52.68,13.85147484,10.69410279,7.88328501,8.544704523,9.032895451,18.18790216,0.436506911,22.09355175
,,,,,,,2271,25.71,151.28,56.97,20.90865493,7.014397477,5.366521409,20.29691881,5.543749139,14.58189783,15.35322401,2.897935179
,,,,,,,2272,27.3,160.61,60.48,14.73714231,10.84275358,17.91397563,19.9248442,16.73889792,9.114437149,22.74704215,9.40646919
,,,,,,,2273,26.53,156.12,58.79,20.38090035,12.96809081,2.276078516,20.30178217,9.360565718,21.15124138,21.35211977,7.476070049
,,,,,,,2274,24.95,146.79,55.28,0.34297111,8.672229083,15.10503461,0.418380911,19.34221372,18.48349655,0.883301016,4.752090633
,,,,,,,2275,20.54,120.89,45.52,8.784003039,20.93438826,16.66714871,6.617005004,15.86122696,5.829346213,10.76251522,20.99354066
,,,,,,,2276,15.09,88.76,33.43,1.576872066,11.03630635,7.493158114,2.704898314,5.974809415,19.90564999,13.20776835,22.7980038
,,,,,,,2277,10.92,64.24,24.19,3.336285838,7.766947785,5.04304597,9.27539985,2.287635061,15.1540307,15.48783836,22.73549017
,,,,,,,2278,8.22,48.35,18.21,6.752183089,0.823131605,12.86512585,18.39371044,7.349636194,20.98212779,11.8559851,4.639580651
,,,,,,,2279,4.87,28.67,10.8,11.9103188,7.057723123,7.495276753,6.402708126,11.98331473,4.965570497,11.31488378,5.69839936
,,,,,,,2280,2.76,16.23,6.11,6.093579331,7.729983682,15.90528154,19.34934528,17.47470228,4.883769549,0.115208851,11.26833124
,,,,,,,2281,1.86,10.95,4.12,14.53627784,18.50715628,15.31213934,18.35470575,0.997622717,9.821051797,20.45756714,17.17657079
,,,,,,,2282,1.36,8.03,3.02,3.882170967,12.07143602,20.75852864,1.847881555,21.77374947,6.376644714,22.04206745,19.43502911
,,,,,,,2283,1.92,11.31,4.26,10.8022426,22.53683609,2.684575058,14.99984671,20.9511487,13.54098138,11.67133644,1.101720467
,,,,,,,2284,4.46,26.27,9.89,10.49599766,17.74648432,8.058468241,8.121151893,15.98922924,17.68017833,4.575306994,12.23773254
,,,,,,,2285,9.61,56.55,21.3,18.67413598,18.85325402,7.922486265,10.76035563,18.65094232,18.95116036,7.497493808,18.7076685
,,,,,,,2286,15.44,90.85,34.21,2.150170393,14.77714415,11.85934366,8.880848413,15.33030815,9.588296687,14.33872151,17.3433963
,,,,,,,2287,19.1,112.37,42.32,8.029368798,5.473809047,16.1956589,5.582209518,15.83124641,10.38826531,9.532184232,1.54440032
,,,,,,,2288,21.89,128.79,48.5,4.766517066,3.038244867,1.502154549,9.008817107,17.74905997,7.702526507,14.39030919,22.3330322
,,,,,,,2289,23.07,135.72,51.11,22.13748147,16.46845508,3.851562981,0.533630739,14.94874301,5.436085633,6.452278991,22.64068367
,,,,,,,2290,22.07,129.89,48.91,14.61538763,3.101094854,12.85493948,14.02737005,14.2390236,13.19990365,5.883230541,8.198892339
,,,,,,,2291,21.95,129.16,48.64,22.49996094,18.63730003,8.984112691,2.396256286,22.17910499,16.82721105,0.312429667,0.591762845
,,,,,,,2292,22.76,133.9,50.42,1.456223883,1.824260136,9.062878044,15.37044783,9.563470653,9.967113381,1.403103371,21.85281681
,,,,,,,2293,24.18,142.29,53.58,18.9368849,12.5703401,18.59176339,17.79911817,17.37047846,5.874365668,5.972221362,15.7376545
,,,,,,,2294,25.11,147.76,55.65,9.69274287,13.93319681,21.93645644,18.6133865,10.02615421,18.94907167,15.86373083,0.236799778
,,,,,,,2295,27.16,159.8,60.18,12.04580711,16.2933014,0.883908844,19.55033823,19.54036253,15.74301649,1.008884933,0.520658067
,,,,,,,2296,28.83,169.65,63.89,6.233058383,19.07656036,21.2708926,15.23143442,10.96828811,15.60514223,21.13204092,15.2631502
,,,,,,,2297,28.03,164.91,62.1,3.782476798,15.39360398,18.12278723,1.898760385,7.363790754,11.48134952,7.335023504,17.82588058
,,,,,,,2298,26.35,155.06,58.39,4.845285771,7.580370342,17.02202476,22.11003689,22.77278968,1.985945829,3.363171707,8.088835003
,,,,,,,2299,21.7,127.7,48.09,9.266475897,3.817608407,19.20347633,20.12760146,9.334801882,1.282222748,17.93450628,22.38897285
,,,,,,,2300,15.94,93.77,35.31,13.17810082,5.225591424,16.08046285,22.40493962,19.7747928,2.13561454,10.67274904,20.37054271
,,,,,,,2301,11.53,67.86,25.56,15.60325526,8.260468903,18.07047056,8.759224462,19.10990193,9.952006448,14.95261232,7.781958289
,,,,,,,2302,8.68,51.08,19.24,21.05277755,16.20653676,17.5075366,18.82226099,6.130900437,16.33988002,9.086001161,20.4721823
,,,,,,,2303,5.15,30.28,11.4,11.1395386,11.71580897,7.237058091,9.796372499,13.49170897,14.68621032,15.84124765,10.7876491
,,,,,,,2304,2.91,17.15,6.46,6.575958899,1.027693771,16.24753547,10.84984588,15.53824462,8.230275928,17.671155,8.442883598
,,,,,,,2305,2.86,16.85,6.35,1.94044615,14.45136346,2.427413898,18.3068011,11.35470138,17.14448485,5.010454984,21.665965
,,,,,,,2306,2.02,11.89,4.48,20.00322773,22.77538104,10.03805501,20.27633882,22.71084874,21.75308299,2.606743535,10.35351415
,,,,,,,2307,1.96,11.51,4.34,15.01736426,2.304419608,11.66369919,3.421358253,16.04990152,7.25441964,22.87166308,21.89833983
,,,,,,,2308,2.74,16.15,6.08,21.24625101,1.276338865,11.64240465,22.94649017,18.84476627,14.6623418,14.69817121,18.32390258
,,,,,,,2309,5.09,29.95,11.28,17.60878784,17.73069565,21.90784737,22.20199168,14.8578621,13.32572182,9.492385487,15.26898303
,,,,,,,2310,8.36,49.18,18.52,5.423572798,3.602166281,15.70115468,14.85299073,2.668801168,8.086032206,17.94164132,1.56668621
,,,,,,,2311,12.69,74.67,28.12,7.344429876,1.063618708,7.024405668,9.789876766,4.363435764,8.326916061,15.37791331,17.06205942
,,,,,,,2312,17.24,101.41,38.19,8.650266801,15.55948701,12.54256754,17.70792918,2.477530167,8.289921709,17.21791235,18.66385067
,,,,,,,2313,21.85,128.57,48.42,13.09146855,11.50225336,18.79799226,19.72227612,16.03433504,16.63834859,20.13084071,6.367600155
,,,,,,,2314,24.2,142.38,53.62,12.30256913,3.147518029,4.353787459,3.459041345,18.94286917,17.83872687,13.99907269,22.03320304
,,,,,,,2315,24.98,147.01,55.36,2.055519779,18.81996442,2.612278201,15.34986347,17.49358284,16.76911175,17.47272596,13.33093421
,,,,,,,2316,26.13,153.73,57.89,1.391807256,5.519282043,3.406694905,12.85550438,21.94291228,8.301010228,14.41974951,20.51677304
,,,,,,,2317,27.76,163.36,61.52,17.81506801,6.498848883,12.25586861,10.36990106,14.95949684,20.39891207,15.58639228,2.159269169
,,,,,,,2318,28.98,170.5,64.21,22.19441883,21.58893991,15.80591696,8.550850438,21.02777804,15.37100628,9.292991842,2.815745895
,,,,,,,2319,30.4,178.88,67.36,13.58718956,22.48058553,21.78655491,18.44734986,21.9570344,19.26010746,18.17422454,7.721191776
,,,,,,,2320,31.19,183.51,69.11,16.94760783,16.74707776,3.419450126,21.99475768,7.103580517,22.50505925,4.45397076,6.749421865
,,,,,,,2321,29.64,174.38,65.67,14.72220888,14.55451761,13.65804845,19.64788918,3.888402961,17.00187494,7.061144704,11.01213768
,,,,,,,2322,26.81,157.73,59.4,18.9093827,12.18583145,18.45631164,13.43007989,15.9820115,7.804348456,18.84799866,17.54842576
,,,,,,,2323,22.28,131.07,49.36,11.15885604,2.270914675,21.01944589,4.470594694,21.42984306,5.57245075,9.519656927,13.77067809
,,,,,,,2324,17.32,101.91,38.38,5.203104509,16.8087158,20.51085784,1.278638558,3.876656316,4.118063263,5.977377872,13.57994631
,,,,,,,2325,13.22,77.76,29.28,16.04688066,18.38088911,5.340573258,5.418428797,1.179998676,15.39328979,19.67319534,19.45867535
,,,,,,,2326,10.32,60.7,22.86,8.860783331,9.499891951,9.70236556,6.589950948,9.589271586,18.00441081,14.52463976,4.722590316
,,,,,,,2327,7.2,42.38,15.96,13.87482484,14.16961713,18.29753809,5.025307227,21.53929289,6.580922857,18.07729013,17.11799431
,,,,,,,2328,4.66,27.41,10.32,9.832262141,7.584496009,12.76638068,1.652216601,15.44696565,3.736554305,5.79921407,5.90040003
,,,,,,,2329,2.88,16.96,6.39,10.02480071,7.852346261,2.480386908,18.65523917,12.22847431,20.0028457,0.626546527,8.294179829
,,,,,,,2330,3.71,21.82,8.22,14.40034216,5.036407951,8.927951374,20.66750846,20.35536301,4.350439489,14.50639724,12.35011679
,,,,,,,2331,1.36,7.99,3.01,2.358045921,11.25736391,19.763919,0.103852892,2.832943153,19.30301229,13.73409249,1.273101601
,,,,,,,2332,2.12,12.48,4.7,20.61179616,1.018458496,22.57086057,4.130164799,16.595552,18.96790342,9.804519063,17.30989986
,,,,,,,2333,3.96,23.31,8.78,18.45383844,8.471871995,13.18380374,20.537783,18.22050205,3.281996723,17.33487658,15.58768165
,,,,,,,2334,6.5,38.25,14.4,12.46045578,19.33498635,12.33912269,13.98476887,1.423565238,4.533223365,5.487217868,8.106024166
,,,,,,,2335,9.93,58.42,22,11.1312228,4.830032538,0.867680132,2.719563642,1.240272366,20.25704428,2.130202317,22.01424324
,,,,,,,2336,14.06,82.7,31.15,9.112889249,15.65934754,20.83082104,5.962941135,1.971570021,11.84394486,13.70603986,1.852030542
,,,,,,,2337,18.37,108.1,40.71,13.33729455,10.05197239,19.99530272,18.50860126,13.42540215,17.97757479,18.58362525,7.07971835
,,,,,,,2338,23.64,139.11,52.39,18.10601461,0.363320525,0.159429144,0.352599728,6.412972695,5.700817904,1.393717904,9.885108636
,,,,,,,2339,27.01,158.91,59.84,10.55170989,10.27322996,16.23280462,11.10700647,10.10053419,18.83406189,2.156641705,2.77507413
,,,,,,,2340,27.7,163.02,61.39,1.731048048,11.31685067,13.49997158,6.637202221,4.934167908,1.964630288,6.553422739,16.39089675
,,,,,,,2341,27.58,162.27,61.11,11.58921308,7.549307382,1.716485604,18.16216097,6.659,1.142854471,17.71666398,16.86486205
,,,,,,,2342,26.75,157.41,59.28,6.941484726,14.86485424,1.462442213,1.317692492,4.322605927,21.85523028,14.92263459,18.84386663
,,,,,,,2343,26.18,154.05,58.01,22.96558739,8.135162125,2.843065706,16.01219363,10.88323467,14.87451006,20.60515079,21.00983377
,,,,,,,2344,25.04,147.33,55.48,1.805791682,7.552991056,11.45197115,12.9090091,4.926127121,2.820282342,21.17290908,2.120569583
,,,,,,,2345,23.83,140.23,52.81,15.99139888,20.34652706,15.08988192,0.809116988,4.559228354,21.56248942,16.98104882,12.99075264
,,,,,,,2346,21.36,125.66,47.32,19.70837584,7.37388651,7.631409756,13.30545541,21.84353094,18.68261994,18.45179032,18.99005259
,,,,,,,2347,18.37,108.1,40.71,3.418001224,1.693663085,1.701205198,17.46446453,3.055672499,12.47967791,16.53941595,20.80725052
,,,,,,,2348,14.69,86.44,32.55,12.65381943,17.31545119,20.66396823,4.639499607,21.88749337,20.08491076,22.80092979,2.931718283
,,,,,,,2349,11.71,68.88,25.94,21.53618748,13.69431261,15.98933993,16.6289944,3.594970371,9.877154015,2.140489608,19.13958727
,,,,,,,2350,9.1,53.57,20.17,11.21208442,20.63480946,3.675274992,1.658418885,8.813440201,7.231630939,3.627564777,6.252383739
,,,,,,,2351,6.56,38.62,14.55,17.92127872,18.36972706,21.82272969,11.91988825,9.126116386,19.43033079,0.240179688,0.339264349
,,,,,,,2352,4.47,26.3,9.9,10.15636675,21.49714025,8.795883203,8.639497497,18.26906629,11.29542897,22.22114222,8.740947866
,,,,,,,2353,1.62,9.51,3.58,4.388392272,22.38245513,2.23730051,19.40329116,9.420910268,19.32473813,19.13571663,4.801350471
,,,,,,,2354,1.22,7.17,2.7,8.785977361,16.28288484,22.67005979,15.68463881,12.59854467,3.093434227,15.9164485,0.417883453
,,,,,,,2355,1.75,10.29,3.88,1.790026904,9.201316,13.12516392,13.06504455,5.809369089,21.88994526,22.64341094,15.21493816
,,,,,,,2356,4,23.55,8.87,22.92166809,21.72706041,19.47892925,1.766216131,0.740542351,11.79451536,20.7794282,7.040444563
,,,,,,,2357,8.24,48.5,18.27,18.21432984,0.746303973,11.87246375,16.0903213,18.3807571,18.19861702,0.850255371,13.62392482
,,,,,,,2358,13.41,78.92,29.72,14.7389055,5.186893143,0.418722572,21.59798684,19.21957983,12.48239771,7.588205421,20.68002375
,,,,,,,2359,16.79,98.8,37.21,18.6506765,18.89725516,17.47641566,7.900225818,1.579798318,15.5883816,17.91306142,0.997055804
,,,,,,,2360,19.24,113.23,42.64,2.646185127,14.83801877,17.0302001,6.892451761,11.99814967,6.286982574,4.516446931,7.171993152
,,,,,,,2361,20.24,119.08,44.84,20.61986315,8.225550973,10.01596433,22.58304333,20.59770028,19.84167186,22.94221463,5.781624173
,,,,,,,2362,21.43,126.1,47.49,7.616618495,3.1723927,9.380849639,14.79016935,22.87345432,4.86335244,9.232813252,0.889117395
,,,,,,,2363,25.41,149.49,56.3,18.9509829,22.13064955,19.68503969,18.45070989,11.41630527,6.167615493,14.07971609,13.78764905
,,,,,,,2364,27.06,159.24,59.97,0.026464331,18.24630926,3.929057076,20.21997352,0.160945674,4.842908386,1.586804208,0.946359139
,,,,,,,2365,27.86,163.92,61.73,2.625379168,3.561493318,15.27744893,16.41774526,12.84423955,6.108409841,14.17440702,11.38840523
,,,,,,,2366,27.33,160.8,60.55,17.14335171,14.72453925,12.58230602,7.845560584,1.3341462,22.77027693,14.07115562,14.25281609
,,,,,,,2367,27.06,159.24,59.97,11.26104283,2.519597717,2.868701417,21.73433845,11.52917142,1.756783351,14.03712345,12.3320193
,,,,,,,2368,25.94,152.61,57.47,0.439786907,15.20068444,19.09400098,14.17661191,7.46705678,10.20316263,15.83142002,19.50855242
,,,,,,,2369,24.61,144.81,54.53,16.42218857,17.16375214,18.3627221,11.54470088,15.85197093,11.3349121,17.58957635,17.09477079
,,,,,,,2370,21.76,128.04,48.22,12.20514173,17.42496498,2.774011485,16.84508614,5.712288557,7.24289023,13.07363683,12.92210906
,,,,,,,2371,18.12,106.6,40.14,12.43709514,16.68156727,10.39091759,21.69630061,8.672264959,12.41231621,18.90678811,12.42872208
,,,,,,,2372,13.81,81.26,30.6,11.99919712,7.138198046,21.08710631,21.06820305,22.75064462,16.93119802,18.54687525,22.51127253
,,,,,,,2373,10.5,61.76,23.26,10.45426264,19.71278908,22.27125165,17.72875734,12.79043237,19.72197543,3.871046409,17.61501996
,,,,,,,2374,7.32,43.05,16.21,15.63607525,17.11741255,10.29819413,18.56130059,5.62219517,14.10920732,20.31431616,14.03168497
,,,,,,,2375,4.53,26.67,10.04,15.15277302,0.548335083,7.698743941,4.731660867,3.763441278,3.828758815,9.962536027,6.348942646
,,,,,,,2376,2.68,15.75,5.93,18.37919176,3.077861985,12.11570707,17.6355874,8.316452238,9.279409705,4.724810191,10.376954
,,,,,,,2377,2.49,14.67,5.53,12.63847043,2.694809078,22.50978296,5.826231039,22.31106239,12.46099403,17.66212559,20.68887859
