Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7
,,,,,,,1333,27.58,162.27,61.11,125.88,42.97,91.47,0
,,,,,,,1334,26.75,157.41,59.28,122.11,41.68,88.73,0
,,,,,,,1335,26.18,154.05,58.01,119.5,40.79,86.84,0
,,,,,,,1336,25.04,147.33,55.48,114.28,39.01,83.05,0
,,,,,,,1337,23.83,140.23,52.81,108.78,37.13,79.05,0
,,,,,,,1338,21.36,125.66,47.32,97.48,33.27,70.83,0
,,,,,,,1339,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,1340,14.69,86.44,32.55,67.05,22.89,48.73,0
,,,,,,,1341,11.71,68.88,25.94,53.43,18.24,38.83,0
,,,,,,,1342,9.1,53.57,20.17,41.55,14.18,30.2,0
,,,,,,,1343,6.56,38.62,14.55,29.96,10.23,21.77,0
,,,,,,,1344,4.47,26.3,9.9,20.4,6.96,14.82,0
,,,,,,,1345,1.62,9.51,3.58,7.38,2.52,5.36,0
,,,,,,,1346,1.22,7.17,2.7,5.57,1.9,4.04,0
,,,,,,,1347,1.75,10.29,3.88,7.98,2.73,5.8,0
,,,,,,,1348,4,23.55,8.87,18.27,6.24,13.28,0
,,,,,,,1349,8.24,48.5,18.27,37.63,12.84,27.34,0
,,,,,,,1350,13.41,78.92,29.72,61.22,20.9,44.49,0
,,,,,,,1351,16.79,98.8,37.21,76.64,26.16,55.69,0
,,,,,,,1352,19.24,113.23,42.64,87.83,29.98,63.83,0
,,,,,,,1353,20.24,119.08,44.84,92.37,31.53,67.12,0
,,,,,,,1354,21.43,126.1,47.49,97.82,33.39,71.08,0
,,,,,,,1355,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,1356,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,1357,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,1358,27.33,160.8,60.55,124.73,42.58,90.64,0
,,,,,,,1359,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,1360,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,1361,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,1362,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,1363,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,1364,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,1365,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,1366,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,1367,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,1368,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,1369,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,1370,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,1371,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,1372,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,1373,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,1374,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,1375,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,1376,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,1377,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,1378,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,1379,21.68,127.58,48.05,98.97,33.78,71.92,0
,,,,,,,1380,22.62,133.08,50.12,103.24,35.24,75.02,0
,,,,,,,1381,24.07,141.64,53.34,109.88,37.51,79.84,0
,,,,,,,1382,25.15,147.96,55.72,114.78,39.18,83.41,0
,,,,,,,1383,26.32,154.89,58.33,120.15,41.01,87.31,0
,,,,,,,1384,26.98,158.76,59.79,123.16,42.04,89.49,0
,,,,,,,1385,25.67,151.02,56.87,117.15,39.99,85.13,0
,,,,,,,1386,23.24,136.75,51.5,106.08,36.21,77.09,0
,,,,,,,1387,19.29,113.52,42.75,88.06,30.06,63.99,0
,,,,,,,1388,14.93,87.84,33.08,68.14,23.26,49.51,0
,,,,,,,1389,11.4,67.05,25.25,52.01,17.75,37.8,0
,,,,,,,1390,8.83,51.97,19.57,40.31,13.76,29.3,0
,,,,,,,1391,6.2,36.48,13.74,28.3,9.66,20.56,0
,,,,,,,1392,3.95,23.23,8.75,18.02,6.15,13.1,0
,,,,,,,1393,1.69,9.92,3.74,7.7,2.63,5.59,0
,,,,,,,1394,1.24,7.28,2.74,5.65,1.93,4.1,0
,,,,,,,1395,1.74,10.25,3.86,7.95,2.72,5.78,0
,,,,,,,1396,4.05,23.82,8.97,18.48,6.31,13.43,0
,,,,,,,1397,8.71,51.27,19.31,39.77,13.58,28.9,0
,,,,,,,1398,14,82.37,31.02,63.89,21.81,46.43,0
,,,,,,,1399,17.32,101.88,38.37,79.03,26.98,57.43,0
,,,,,,,1400,19.85,116.77,43.97,90.58,30.92,65.82,0
,,,,,,,1401,20.91,123.06,46.34,95.46,32.58,69.37,0
,,,,,,,1402,20.01,117.76,44.35,91.35,31.18,66.38,0
,,,,,,,1403,19.9,117.1,44.1,90.84,31.01,66.01,0
,,,,,,,1404,20.63,121.4,45.72,94.17,32.15,68.43,0
,,,,,,,1405,21.93,129.01,48.58,100.08,34.16,72.72,0
,,,,,,,1406,22.77,133.97,50.45,103.93,35.47,75.52,0
,,,,,,,1407,24.62,144.89,54.56,112.39,38.36,81.67,0
,,,,,,,1408,26.14,153.82,57.93,119.32,40.73,86.71,0
,,,,,,,1409,25.41,149.52,56.31,115.99,39.59,84.28,0
,,,,,,,1410,23.89,140.59,52.94,109.06,37.23,79.25,0
,,,,,,,1411,19.68,115.78,43.6,89.81,30.66,65.26,0
,,,,,,,1412,14.45,85.01,32.02,65.95,22.51,47.92,0
,,,,,,,1413,10.46,61.53,23.17,47.73,16.29,34.68,0
,,,,,,,1414,7.87,46.31,17.44,35.92,12.26,26.11,0
,,,,,,,1415,4.67,27.46,10.34,21.3,7.27,15.48,0
,,,,,,,1416,2.64,15.55,5.85,12.06,4.12,8.76,0
,,,,,,,1417,1.76,10.36,3.9,8.04,2.74,5.84,0
,,,,,,,1418,1.29,7.6,2.86,5.89,2.01,4.28,0
,,,,,,,1419,1.82,10.71,4.03,8.31,2.84,6.04,0
,,,,,,,1420,4.23,24.87,9.36,19.29,6.58,14.02,0
,,,,,,,1421,9.1,53.54,20.16,41.53,14.18,30.18,0
,,,,,,,1422,14.62,86,32.39,66.71,22.77,48.48,0
,,,,,,,1423,18.08,106.38,40.06,82.52,28.17,59.97,0
,,,,,,,1424,20.72,121.92,45.91,94.58,32.28,68.73,0
,,,,,,,1425,21.84,128.48,48.39,99.67,34.02,72.43,0
,,,,,,,1426,20.9,122.96,46.3,95.38,32.56,69.31,0
,,,,,,,1427,20.78,122.27,46.04,94.85,32.37,68.92,0
,,,,,,,1428,21.54,126.76,47.74,98.33,33.56,71.45,0
,,,,,,,1429,22.89,134.7,50.73,104.49,35.67,75.93,0
,,,,,,,1430,23.77,139.88,52.68,108.51,37.04,78.85,0
,,,,,,,1431,25.71,151.28,56.97,117.35,40.06,85.28,0
,,,,,,,1432,27.3,160.61,60.48,124.59,42.53,90.53,0
,,,,,,,1433,26.53,156.12,58.79,121.1,41.34,88,0
,,,,,,,1434,24.95,146.79,55.28,113.87,38.87,82.75,0
,,,,,,,1435,20.54,120.89,45.52,93.77,32.01,68.14,0
,,,,,,,1436,15.09,88.76,33.43,68.86,23.5,50.04,0
,,,,,,,1437,10.92,64.24,24.19,49.83,17.01,36.21,0
,,,,,,,1438,8.22,48.35,18.21,37.51,12.8,27.26,0
,,,,,,,1439,4.87,28.67,10.8,22.24,7.59,16.16,0
,,,,,,,1440,2.76,16.23,6.11,12.59,4.3,9.15,0
,,,,,,,1441,1.86,10.95,4.12,8.49,2.9,6.17,0
,,,,,,,1442,1.36,8.03,3.02,6.23,2.13,4.52,0
,,,,,,,1443,1.92,11.31,4.26,8.77,2.99,6.38,0
,,,,,,,1444,4.46,26.27,9.89,20.38,6.96,14.81,0
,,,,,,,1445,9.61,56.55,21.3,43.87,14.97,31.88,0
,,,,,,,1446,15.44,90.85,34.21,70.47,24.06,51.21,0
,,,,,,,1447,19.1,112.37,42.32,87.17,29.75,63.34,0
,,,,,,,1448,21.89,128.79,48.5,99.91,34.1,72.6,0
,,,,,,,1449,23.07,135.72,51.11,105.28,35.94,76.51,0
,,,,,,,1450,22.07,129.89,48.91,100.76,34.39,73.22,0
,,,,,,,1451,21.95,129.16,48.64,100.19,34.2,72.8,0
,,,,,,,1452,22.76,133.9,50.42,103.87,35.45,75.48,0
,,,,,,,1453,24.18,142.29,53.58,110.38,37.68,80.21,0
,,,,,,,1454,25.11,147.76,55.65,114.62,39.13,83.29,0
,,,,,,,1455,27.16,159.8,60.18,123.96,42.31,90.08,0
,,,,,,,1456,28.83,169.65,63.89,131.6,44.92,95.63,0
,,,,,,,1457,28.03,164.91,62.1,127.93,43.67,92.96,0
,,,,,,,1458,26.35,155.06,58.39,120.28,41.06,87.41,0
,,,,,,,1459,21.7,127.7,48.09,99.06,33.81,71.98,0
,,,,,,,1460,15.94,93.77,35.31,72.74,24.83,52.86,0
,,,,,,,1461,11.53,67.86,25.56,52.64,17.97,38.25,0
,,,,,,,1462,8.68,51.08,19.24,39.62,13.52,28.79,0
,,,,,,,1463,5.15,30.28,11.4,23.49,8.02,17.07,0
,,,,,,,1464,2.91,17.15,6.46,13.3,4.54,9.67,0
,,,,,,,1465,2.86,16.85,6.35,13.07,4.46,9.5,0
,,,,,,,1466,2.02,11.89,4.48,9.22,3.15,6.7,0
,,,,,,,1467,1.96,11.51,4.34,8.93,3.05,6.49,0
,,,,,,,1468,2.74,16.15,6.08,12.52,4.27,9.1,0
,,,,,,,1469,5.09,29.95,11.28,23.24,7.93,16.88,0
,,,,,,,1470,8.36,49.18,18.52,38.15,13.02,27.73,0
,,,,,,,1471,12.69,74.67,28.12,57.93,19.77,42.09,0
,,,,,,,1472,17.24,101.41,38.19,78.67,26.85,57.17,0
,,,,,,,1473,21.85,128.57,48.42,99.74,34.04,72.48,0
,,,,,,,1474,24.2,142.38,53.62,110.45,37.7,80.26,0
,,,,,,,1475,24.98,147.01,55.36,114.04,38.93,82.87,0
,,,,,,,1476,26.13,153.73,57.89,119.25,40.7,86.66,0
,,,,,,,1477,27.76,163.36,61.52,126.73,43.26,92.09,0
,,,,,,,1478,28.98,170.5,64.21,132.26,45.15,96.11,0
,,,,,,,1479,30.4,178.88,67.36,138.76,47.37,100.84,0
,,,,,,,1480,31.19,183.51,69.11,142.36,48.59,103.45,0
,,,,,,,1481,29.64,174.38,65.67,135.27,46.17,98.3,0
,,,,,,,1482,26.81,157.73,59.4,122.36,41.77,88.91,0
,,,,,,,1483,22.28,131.07,49.36,101.68,34.71,73.89,0
,,,,,,,1484,17.32,101.91,38.38,79.06,26.99,57.45,0
,,,,,,,1485,13.22,77.76,29.28,60.32,20.59,43.83,0
,,,,,,,1486,10.32,60.7,22.86,47.09,16.07,34.22,0
,,,,,,,1487,7.2,42.38,15.96,32.88,11.22,23.89,0
,,,,,,,1488,4.66,27.41,10.32,21.26,7.26,15.45,0
,,,,,,,1489,2.88,16.96,6.39,13.16,4.49,9.56,0
,,,,,,,1490,3.71,21.82,8.22,16.92,5.78,12.3,0
,,,,,,,1491,1.36,7.99,3.01,6.2,2.12,4.51,0
,,,,,,,1492,2.12,12.48,4.7,9.68,3.3,7.03,0
,,,,,,,1493,3.96,23.31,8.78,18.08,6.17,13.14,0
,,,,,,,1494,6.5,38.25,14.4,29.67,10.13,21.56,0
,,,,,,,1495,9.93,58.42,22,45.32,15.47,32.93,0
,,,,,,,1496,14.06,82.7,31.15,64.15,21.9,46.62,0
,,,,,,,1497,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,1498,23.64,139.11,52.39,107.91,36.83,78.42,0
,,,,,,,1499,27.01,158.91,59.84,123.27,42.08,89.58,0
,,,,,,,1500,27.7,163.02,61.39,126.45,43.16,91.89,0
,,,,,,,1501,27.58,162.27,61.11,125.88,42.97,91.47,0
,,,,,,,1502,26.75,157.41,59.28,122.11,41.68,88.73,0
,,,,,,,1503,26.18,154.05,58.01,119.5,40.79,86.84,0
,,,,,,,1504,25.04,147.33,55.48,114.28,39.01,83.05,0
,,,,,,,1505,23.83,140.23,52.81,108.78,37.13,79.05,0
,,,,,,,1506,21.36,125.66,47.32,97.48,33.27,70.83,0
,,,,,,,1507,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,1508,14.69,86.44,32.55,67.05,22.89,48.73,0
,,,,,,,1509,11.71,68.88,25.94,53.43,18.24,38.83,0
,,,,,,,1510,9.1,53.57,20.17,41.55,14.18,30.2,0
,,,,,,,1511,6.56,38.62,14.55,29.96,10.23,21.77,0
,,,,,,,1512,4.47,26.3,9.9,20.4,6.96,14.82,0
,,,,,,,1513,1.62,9.51,3.58,7.38,2.52,5.36,0
,,,,,,,1514,1.22,7.17,2.7,5.57,1.9,4.04,0
,,,,,,,1515,1.75,10.29,3.88,7.98,2.73,5.8,0
,,,,,,,1516,4,23.55,8.87,18.27,6.24,13.28,0
,,,,,,,1517,8.24,48.5,18.27,37.63,12.84,27.34,0
,,,,,,,1518,13.41,78.92,29.72,61.22,20.9,44.49,0
,,,,,,,1519,16.79,98.8,37.21,76.64,26.16,55.69,0
,,,,,,,1520,19.24,113.23,42.64,87.83,29.98,63.83,0
,,,,,,,1521,20.24,119.08,44.84,92.37,31.53,67.12,0
,,,,,,,1522,21.43,126.1,47.49,97.82,33.39,71.08,0
,,,,,,,1523,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,1524,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,1525,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,1526,27.33,160.8,60.55,124.73,42.58,90.64,0
,,,,,,,1527,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,1528,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,1529,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,1530,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,1531,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,1532,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,1533,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,1534,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,1535,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,1536,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,1537,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,1538,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,1539,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,1540,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,1541,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,1542,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,1543,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,1544,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,1545,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,1546,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,1547,21.68,127.58,48.05,98.97,33.78,71.92,0
,,,,,,,1548,22.62,133.08,50.12,103.24,35.24,75.02,0
,,,,,,,1549,24.07,141.64,53.34,109.88,37.51,79.84,0
,,,,,,,1550,25.15,147.96,55.72,114.78,39.18,83.41,0
,,,,,,,1551,26.32,154.89,58.33,120.15,41.01,87.31,0
,,,,,,,1552,26.98,158.76,59.79,123.16,42.04,89.49,0
,,,,,,,1553,25.67,151.02,56.87,117.15,39.99,85.13,0
,,,,,,,1554,23.24,136.75,51.5,106.08,36.21,77.09,0
,,,,,,,1555,19.29,113.52,42.75,88.06,30.06,63.99,0
,,,,,,,1556,14.93,87.84,33.08,68.14,23.26,49.51,0
,,,,,,,1557,11.4,67.05,25.25,52.01,17.75,37.8,0
,,,,,,,1558,8.83,51.97,19.57,40.31,13.76,29.3,0
,,,,,,,1559,6.2,36.48,13.74,28.3,9.66,20.56,0
,,,,,,,1560,3.95,23.23,8.75,18.02,6.15,13.1,0
,,,,,,,1561,1.69,9.92,3.74,7.7,2.63,5.59,0
,,,,,,,1562,1.24,7.28,2.74,5.65,1.93,4.1,0
,,,,,,,1563,1.74,10.25,3.86,7.95,2.72,5.78,0
,,,,,,,1564,4.05,23.82,8.97,18.48,6.31,13.43,0
,,,,,,,1565,8.71,51.27,19.31,39.77,13.58,28.9,0
,,,,,,,1566,14,82.37,31.02,63.89,21.81,46.43,0
,,,,,,,1567,17.32,101.88,38.37,79.03,26.98,57.43,0
,,,,,,,1568,19.85,116.77,43.97,90.58,30.92,65.82,0
,,,,,,,1569,20.91,123.06,46.34,95.46,32.58,69.37,0
,,,,,,,1570,20.01,117.76,44.35,91.35,31.18,66.38,0
,,,,,,,1571,19.9,117.1,44.1,90.84,31.01,66.01,0
,,,,,,,1572,20.63,121.4,45.72,94.17,32.15,68.43,0
,,,,,,,1573,21.93,129.01,48.58,100.08,34.16,72.72,0
,,,,,,,1574,22.77,133.97,50.45,103.93,35.47,75.52,0
,,,,,,,1575,24.62,144.89,54.56,112.39,38.36,81.67,0
,,,,,,,1576,26.14,153.82,57.93,119.32,40.73,86.71,0
,,,,,,,1577,25.41,149.52,56.31,115.99,39.59,84.28,0
,,,,,,,1578,23.89,140.59,52.94,109.06,37.23,79.25,0
,,,,,,,1579,19.68,115.78,43.6,89.81,30.66,65.26,0
,,,,,,,1580,14.45,85.01,32.02,65.95,22.51,47.92,0
,,,,,,,1581,10.46,61.53,23.17,47.73,16.29,34.68,0
,,,,,,,1582,7.87,46.31,17.44,35.92,12.26,26.11,0
,,,,,,,1583,4.67,27.46,10.34,21.3,7.27,15.48,0
,,,,,,,1584,2.64,15.55,5.85,12.06,4.12,8.76,0
,,,,,,,1585,1.76,10.36,3.9,8.04,2.74,5.84,0
,,,,,,,1586,1.29,7.6,2.86,5.89,2.01,4.28,0
,,,,,,,1587,1.82,10.71,4.03,8.31,2.84,6.04,0
,,,,,,,1588,4.23,24.87,9.36,19.29,6.58,14.02,0
,,,,,,,1589,9.1,53.54,20.16,41.53,14.18,30.18,0
,,,,,,,1590,14.62,86,32.39,66.71,22.77,48.48,0
,,,,,,,1591,18.08,106.38,40.06,82.52,28.17,59.97,0
,,,,,,,1592,20.72,121.92,45.91,94.58,32.28,68.73,0
,,,,,,,1593,21.84,128.48,48.39,99.67,34.02,72.43,0
,,,,,,,1594,20.9,122.96,46.3,95.38,32.56,69.31,0
,,,,,,,1595,20.78,122.27,46.04,94.85,32.37,68.92,0
,,,,,,,1596,21.54,126.76,47.74,98.33,33.56,71.45,0
,,,,,,,1597,22.89,134.7,50.73,104.49,35.67,75.93,0
,,,,,,,1598,23.77,139.88,52.68,108.51,37.04,78.85,0
,,,,,,,1599,25.71,151.28,56.97,117.35,40.06,85.28,0
,,,,,,,1600,27.3,160.61,60.48,124.59,42.53,90.53,0
,,,,,,,1601,26.53,156.12,58.79,121.1,41.34,88,0
,,,,,,,1602,24.95,146.79,55.28,113.87,38.87,82.75,0
,,,,,,,1603,20.54,120.89,45.52,93.77,32.01,68.14,0
,,,,,,,1604,15.09,88.76,33.43,68.86,23.5,50.04,0
,,,,,,,1605,10.92,64.24,24.19,49.83,17.01,36.21,0
,,,,,,,1606,8.22,48.35,18.21,37.51,12.8,27.26,0
,,,,,,,1607,4.87,28.67,10.8,22.24,7.59,16.16,0
,,,,,,,1608,2.76,16.23,6.11,12.59,4.3,9.15,0
,,,,,,,1609,1.86,10.95,4.12,8.49,2.9,6.17,0
,,,,,,,1610,1.36,8.03,3.02,6.23,2.13,4.52,0
,,,,,,,1611,1.92,11.31,4.26,8.77,2.99,6.38,0
,,,,,,,1612,4.46,26.27,9.89,20.38,6.96,14.81,0
,,,,,,,1613,9.61,56.55,21.3,43.87,14.97,31.88,0
,,,,,,,1614,15.44,90.85,34.21,70.47,24.06,51.21,0
,,,,,,,1615,19.1,112.37,42.32,87.17,29.75,63.34,0
,,,,,,,1616,21.89,128.79,48.5,99.91,34.1,72.6,0
,,,,,,,1617,23.07,135.72,51.11,105.28,35.94,76.51,0
,,,,,,,1618,22.07,129.89,48.91,100.76,34.39,73.22,0
,,,,,,,1619,21.95,129.16,48.64,100.19,34.2,72.8,0
,,,,,,,1620,22.76,133.9,50.42,103.87,35.45,75.48,0
,,,,,,,1621,24.18,142.29,53.58,110.38,37.68,80.21,0
,,,,,,,1622,25.11,147.76,55.65,114.62,39.13,83.29,0
,,,,,,,1623,27.16,159.8,60.18,123.96,42.31,90.08,0
,,,,,,,1624,28.83,169.65,63.89,131.6,44.92,95.63,0
,,,,,,,1625,28.03,164.91,62.1,127.93,43.67,92.96,0
,,,,,,,1626,26.35,155.06,58.39,120.28,41.06,87.41,0
,,,,,,,1627,21.7,127.7,48.09,99.06,33.81,71.98,0
,,,,,,,1628,15.94,93.77,35.31,72.74,24.83,52.86,0
,,,,,,,1629,11.53,67.86,25.56,52.64,17.97,38.25,0
,,,,,,,1630,8.68,51.08,19.24,39.62,13.52,28.79,0
,,,,,,,1631,5.15,30.28,11.4,23.49,8.02,17.07,0
,,,,,,,1632,2.91,17.15,6.46,13.3,4.54,9.67,0
,,,,,,,1633,2.86,16.85,6.35,13.07,4.46,9.5,0
,,,,,,,1634,2.02,11.89,4.48,9.22,3.15,6.7,0
,,,,,,,1635,1.96,11.51,4.34,8.93,3.05,6.49,0
,,,,,,,1636,2.74,16.15,6.08,12.52,4.27,9.1,0
,,,,,,,1637,5.09,29.95,11.28,23.24,7.93,16.88,0
,,,,,,,1638,8.36,49.18,18.52,38.15,13.02,27.73,0
,,,,,,,1639,12.69,74.67,28.12,57.93,19.77,42.09,0
,,,,,,,1640,17.24,101.41,38.19,78.67,26.85,57.17,0
,,,,,,,1641,21.85,128.57,48.42,99.74,34.04,72.48,0
,,,,,,,1642,24.2,142.38,53.62,110.45,37.7,80.26,0
,,,,,,,1643,24.98,147.01,55.36,114.04,38.93,82.87,0
,,,,,,,1644,26.13,153.73,57.89,119.25,40.7,86.66,0
,,,,,,,1645,27.76,163.36,61.52,126.73,43.26,92.09,0
,,,,,,,1646,28.98,170.5,64.21,132.26,45.15,96.11,0
,,,,,,,1647,30.4,178.88,67.36,138.76,47.37,100.84,0
,,,,,,,1648,31.19,183.51,69.11,142.36,48.59,103.45,0
,,,,,,,1649,29.64,174.38,65.67,135.27,46.17,98.3,0
,,,,,,,1650,26.81,157.73,59.4,122.36,41.77,88.91,0
,,,,,,,1651,22.28,131.07,49.36,101.68,34.71,73.89,0
,,,,,,,1652,17.32,101.91,38.38,79.06,26.99,57.45,0
,,,,,,,1653,13.22,77.76,29.28,60.32,20.59,43.83,0
,,,,,,,1654,10.32,60.7,22.86,47.09,16.07,34.22,0
,,,,,,,1655,7.2,42.38,15.96,32.88,11.22,23.89,0
,,,,,,,1656,4.66,27.41,10.32,21.26,7.26,15.45,0
,,,,,,,1657,2.88,16.96,6.39,13.16,4.49,9.56,0
,,,,,,,1658,3.71,21.82,8.22,16.92,5.78,12.3,0
,,,,,,,1659,1.36,7.99,3.01,6.2,2.12,4.51,0
,,,,,,,1660,2.12,12.48,4.7,9.68,3.3,7.03,0
,,,,,,,1661,3.96,23.31,8.78,18.08,6.17,13.14,0
,,,,,,,1662,6.5,38.25,14.4,29.67,10.13,21.56,0
,,,,,,,1663,9.93,58.42,22,45.32,15.47,32.93,0
,,,,,,,1664,14.06,82.7,31.15,64.15,21.9,46.62,0
,,,,,,,1665,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,1666,23.64,139.11,52.39,107.91,36.83,78.42,0
,,,,,,,1667,27.01,158.91,59.84,123.27,42.08,89.58,0
,,,,,,,1668,27.7,163.02,61.39,126.45,43.16,91.89,0
,,,,,,,1669,27.58,162.27,61.11,125.88,42.97,91.47,0
,,,,,,,1670,26.75,157.41,59.28,122.11,41.68,88.73,0
,,,,,,,1671,26.18,154.05,58.01,119.5,40.79,86.84,0
,,,,,,,1672,25.04,147.33,55.48,114.28,39.01,83.05,0
,,,,,,,1673,23.83,140.23,52.81,108.78,37.13,79.05,0
,,,,,,,1674,21.36,125.66,47.32,97.48,33.27,70.83,0
,,,,,,,1675,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,1676,14.69,86.44,32.55,67.05,22.89,48.73,0
,,,,,,,1677,11.71,68.88,25.94,53.43,18.24,38.83,0
,,,,,,,1678,9.1,53.57,20.17,41.55,14.18,30.2,0
,,,,,,,1679,6.56,38.62,14.55,29.96,10.23,21.77,0
,,,,,,,1680,4.47,26.3,9.9,20.4,6.96,14.82,0
,,,,,,,1681,1.62,9.51,3.58,7.38,2.52,5.36,0
,,,,,,,1682,1.22,7.17,2.7,5.57,1.9,4.04,0
,,,,,,,1683,1.75,10.29,3.88,7.98,2.73,5.8,0
,,,,,,,1684,4,23.55,8.87,18.27,6.24,13.28,0
,,,,,,,1685,8.24,48.5,18.27,37.63,12.84,27.34,0
,,,,,,,1686,13.41,78.92,29.72,61.22,20.9,44.49,0
,,,,,,,1687,16.79,98.8,37.21,76.64,26.16,55.69,0
,,,,,,,1688,19.24,113.23,42.64,87.83,29.98,63.83,0
,,,,,,,1689,20.24,119.08,44.84,92.37,31.53,67.12,0
,,,,,,,1690,21.43,126.1,47.49,97.82,33.39,71.08,0
,,,,,,,1691,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,1692,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,1693,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,1694,27.33,160.8,60.55,124.73,42.58,90.64,0
,,,,,,,1695,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,1696,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,1697,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,1698,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,1699,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,1700,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,1701,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,1702,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,1703,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,1704,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,1705,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,1706,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,1707,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,1708,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,1709,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,1710,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,1711,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,1712,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,1713,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,1714,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,1715,21.68,127.58,48.05,98.97,33.78,71.92,0
