Time_Index,CT_NG,ME_NG,MA_NG,CT_NG_CCS_90pct,ME_NG_CCS_90pct,MA_NG_CCS_90pct,None,MA_NG_CCS
2935,3,3,3,3,3,3,0,3
2936,3,3,3,3,3,3,0,3
2937,3,3,3,3,3,3,0,3
2938,3,3,3,3,3,3,0,3
2939,3,3,3,3,3,3,0,3
2940,3,3,3,3,3,3,0,3
2941,3,3,3,3,3,3,0,3
2942,3,3,3,3,3,3,0,3
2943,3,3,3,3,3,3,0,3
2944,3,3,3,3,3,3,0,3
2945,3,3,3,3,3,3,0,3
2946,3,3,3,3,3,3,0,3
2947,3,3,3,3,3,3,0,3
2948,3,3,3,3,3,3,0,3
2949,3,3,3,3,3,3,0,3
2950,3,3,3,3,3,3,0,3
2951,3,3,3,3,3,3,0,3
2952,3,3,3,3,3,3,0,3
2953,3,3,3,3,3,3,0,3
2954,3,3,3,3,3,3,0,3
2955,3,3,3,3,3,3,0,3
2956,3,3,3,3,3,3,0,3
2957,3,3,3,3,3,3,0,3
2958,3,3,3,3,3,3,0,3
2959,3,3,3,3,3,3,0,3
2960,3,3,3,3,3,3,0,3
2961,3,3,3,3,3,3,0,3
2962,3,3,3,3,3,3,0,3
2963,3,3,3,3,3,3,0,3
2964,3,3,3,3,3,3,0,3
2965,3,3,3,3,3,3,0,3
2966,3,3,3,3,3,3,0,3
2967,3,3,3,3,3,3,0,3
2968,3,3,3,3,3,3,0,3
2969,3,3,3,3,3,3,0,3
2970,3,3,3,3,3,3,0,3
2971,3,3,3,3,3,3,0,3
2972,3,3,3,3,3,3,0,3
2973,3,3,3,3,3,3,0,3
2974,3,3,3,3,3,3,0,3
2975,3,3,3,3,3,3,0,3
2976,3,3,3,3,3,3,0,3
2977,3,3,3,3,3,3,0,3
2978,3,3,3,3,3,3,0,3
2979,3,3,3,3,3,3,0,3
2980,3,3,3,3,3,3,0,3
2981,3,3,3,3,3,3,0,3
2982,3,3,3,3,3,3,0,3
2983,3,3,3,3,3,3,0,3
2984,3,3,3,3,3,3,0,3
2985,3,3,3,3,3,3,0,3
2986,3,3,3,3,3,3,0,3
2987,3,3,3,3,3,3,0,3
2988,3,3,3,3,3,3,0,3
2989,3,3,3,3,3,3,0,3
2990,3,3,3,3,3,3,0,3
2991,3,3,3,3,3,3,0,3
2992,3,3,3,3,3,3,0,3
2993,3,3,3,3,3,3,0,3
2994,3,3,3,3,3,3,0,3
2995,3,3,3,3,3,3,0,3
2996,3,3,3,3,3,3,0,3
2997,3,3,3,3,3,3,0,3
2998,3,3,3,3,3,3,0,3
2999,3,3,3,3,3,3,0,3
3000,3,3,3,3,3,3,0,3
3001,3,3,3,3,3,3,0,3
3002,3,3,3,3,3,3,0,3
3003,3,3,3,3,3,3,0,3
3004,3,3,3,3,3,3,0,3
3005,3,3,3,3,3,3,0,3
3006,3,3,3,3,3,3,0,3
3007,3,3,3,3,3,3,0,3
3008,3,3,3,3,3,3,0,3
3009,3,3,3,3,3,3,0,3
3010,3,3,3,3,3,3,0,3
3011,3,3,3,3,3,3,0,3
3012,3,3,3,3,3,3,0,3
3013,3,3,3,3,3,3,0,3
3014,3,3,3,3,3,3,0,3
3015,3,3,3,3,3,3,0,3
3016,3,3,3,3,3,3,0,3
3017,3,3,3,3,3,3,0,3
3018,3,3,3,3,3,3,0,3
3019,3,3,3,3,3,3,0,3
3020,3,3,3,3,3,3,0,3
3021,3,3,3,3,3,3,0,3
3022,3,3,3,3,3,3,0,3
3023,3,3,3,3,3,3,0,3
3024,3,3,3,3,3,3,0,3
3025,3,3,3,3,3,3,0,3
3026,3,3,3,3,3,3,0,3
3027,3,3,3,3,3,3,0,3
3028,3,3,3,3,3,3,0,3
3029,3,3,3,3,3,3,0,3
3030,3,3,3,3,3,3,0,3
3031,3,3,3,3,3,3,0,3
3032,3,3,3,3,3,3,0,3
3033,3,3,3,3,3,3,0,3
3034,3,3,3,3,3,3,0,3
3035,3,3,3,3,3,3,0,3
3036,3,3,3,3,3,3,0,3
3037,3,3,3,3,3,3,0,3
3038,3,3,3,3,3,3,0,3
3039,3,3,3,3,3,3,0,3
3040,3,3,3,3,3,3,0,3
3041,3,3,3,3,3,3,0,3
3042,3,3,3,3,3,3,0,3
3043,3,3,3,3,3,3,0,3
3044,3,3,3,3,3,3,0,3
3045,3,3,3,3,3,3,0,3
3046,3,3,3,3,3,3,0,3
3047,3,3,3,3,3,3,0,3
3048,3,3,3,3,3,3,0,3
3049,3,3,3,3,3,3,0,3
3050,3,3,3,3,3,3,0,3
3051,3,3,3,3,3,3,0,3
3052,3,3,3,3,3,3,0,3
3053,3,3,3,3,3,3,0,3
3054,3,3,3,3,3,3,0,3
3055,3,3,3,3,3,3,0,3
3056,3,3,3,3,3,3,0,3
3057,3,3,3,3,3,3,0,3
3058,3,3,3,3,3,3,0,3
3059,3,3,3,3,3,3,0,3
3060,3,3,3,3,3,3,0,3
3061,3,3,3,3,3,3,0,3
3062,3,3,3,3,3,3,0,3
3063,3,3,3,3,3,3,0,3
3064,3,3,3,3,3,3,0,3
3065,3,3,3,3,3,3,0,3
3066,3,3,3,3,3,3,0,3
3067,3,3,3,3,3,3,0,3
3068,3,3,3,3,3,3,0,3
3069,3,3,3,3,3,3,0,3
3070,3,3,3,3,3,3,0,3
3071,3,3,3,3,3,3,0,3
3072,3,3,3,3,3,3,0,3
3073,3,3,3,3,3,3,0,3
3074,3,3,3,3,3,3,0,3
3075,3,3,3,3,3,3,0,3
3076,3,3,3,3,3,3,0,3
3077,3,3,3,3,3,3,0,3
3078,3,3,3,3,3,3,0,3
3079,3,3,3,3,3,3,0,3
3080,3,3,3,3,3,3,0,3
3081,3,3,3,3,3,3,0,3
3082,3,3,3,3,3,3,0,3
3083,3,3,3,3,3,3,0,3
3084,3,3,3,3,3,3,0,3
3085,3,3,3,3,3,3,0,3
3086,3,3,3,3,3,3,0,3
3087,3,3,3,3,3,3,0,3
3088,3,3,3,3,3,3,0,3
3089,3,3,3,3,3,3,0,3
3090,3,3,3,3,3,3,0,3
3091,3,3,3,3,3,3,0,3
3092,3,3,3,3,3,3,0,3
3093,3,3,3,3,3,3,0,3
3094,3,3,3,3,3,3,0,3
3095,3,3,3,3,3,3,0,3
3096,3,3,3,3,3,3,0,3
3097,3,3,3,3,3,3,0,3
3098,3,3,3,3,3,3,0,3
3099,3,3,3,3,3,3,0,3
3100,3,3,3,3,3,3,0,3
3101,3,3,3,3,3,3,0,3
3102,3,3,3,3,3,3,0,3
3103,3,3,3,3,3,3,0,3
3104,3,3,3,3,3,3,0,3
3105,3,3,3,3,3,3,0,3
3106,3,3,3,3,3,3,0,3
3107,3,3,3,3,3,3,0,3
3108,3,3,3,3,3,3,0,3
3109,3,3,3,3,3,3,0,3
3110,3,3,3,3,3,3,0,3
3111,3,3,3,3,3,3,0,3
3112,3,3,3,3,3,3,0,3
3113,3,3,3,3,3,3,0,3
3114,3,3,3,3,3,3,0,3
3115,3,3,3,3,3,3,0,3
3116,3,3,3,3,3,3,0,3
3117,3,3,3,3,3,3,0,3
3118,3,3,3,3,3,3,0,3
3119,3,3,3,3,3,3,0,3
3120,3,3,3,3,3,3,0,3
3121,3,3,3,3,3,3,0,3
3122,3,3,3,3,3,3,0,3
3123,3,3,3,3,3,3,0,3
3124,3,3,3,3,3,3,0,3
3125,3,3,3,3,3,3,0,3
3126,3,3,3,3,3,3,0,3
3127,3,3,3,3,3,3,0,3
3128,3,3,3,3,3,3,0,3
3129,3,3,3,3,3,3,0,3
3130,3,3,3,3,3,3,0,3
3131,3,3,3,3,3,3,0,3
3132,3,3,3,3,3,3,0,3
3133,3,3,3,3,3,3,0,3
3134,3,3,3,3,3,3,0,3
3135,3,3,3,3,3,3,0,3
3136,3,3,3,3,3,3,0,3
3137,3,3,3,3,3,3,0,3
3138,3,3,3,3,3,3,0,3
3139,3,3,3,3,3,3,0,3
3140,3,3,3,3,3,3,0,3
3141,3,3,3,3,3,3,0,3
3142,3,3,3,3,3,3,0,3
3143,3,3,3,3,3,3,0,3
3144,3,3,3,3,3,3,0,3
3145,3,3,3,3,3,3,0,3
3146,3,3,3,3,3,3,0,3
3147,3,3,3,3,3,3,0,3
3148,3,3,3,3,3,3,0,3
3149,3,3,3,3,3,3,0,3
3150,3,3,3,3,3,3,0,3
3151,3,3,3,3,3,3,0,3
3152,3,3,3,3,3,3,0,3
3153,3,3,3,3,3,3,0,3
3154,3,3,3,3,3,3,0,3
3155,3,3,3,3,3,3,0,3
3156,3,3,3,3,3,3,0,3
3157,3,3,3,3,3,3,0,3
3158,3,3,3,3,3,3,0,3
3159,3,3,3,3,3,3,0,3
3160,3,3,3,3,3,3,0,3
3161,3,3,3,3,3,3,0,3
3162,3,3,3,3,3,3,0,3
3163,3,3,3,3,3,3,0,3
3164,3,3,3,3,3,3,0,3
3165,3,3,3,3,3,3,0,3
3166,3,3,3,3,3,3,0,3
3167,3,3,3,3,3,3,0,3
3168,3,3,3,3,3,3,0,3
3169,3,3,3,3,3,3,0,3
3170,3,3,3,3,3,3,0,3
3171,3,3,3,3,3,3,0,3
3172,3,3,3,3,3,3,0,3
3173,3,3,3,3,3,3,0,3
3174,3,3,3,3,3,3,0,3
3175,3,3,3,3,3,3,0,3
3176,3,3,3,3,3,3,0,3
3177,3,3,3,3,3,3,0,3
3178,3,3,3,3,3,3,0,3
3179,3,3,3,3,3,3,0,3
3180,3,3,3,3,3,3,0,3
3181,3,3,3,3,3,3,0,3
3182,3,3,3,3,3,3,0,3
3183,3,3,3,3,3,3,0,3
3184,3,3,3,3,3,3,0,3
3185,3,3,3,3,3,3,0,3
3186,3,3,3,3,3,3,0,3
3187,3,3,3,3,3,3,0,3
3188,3,3,3,3,3,3,0,3
3189,3,3,3,3,3,3,0,3
3190,3,3,3,3,3,3,0,3
3191,3,3,3,3,3,3,0,3
3192,3,3,3,3,3,3,0,3
3193,3,3,3,3,3,3,0,3
3194,3,3,3,3,3,3,0,3
3195,3,3,3,3,3,3,0,3
3196,3,3,3,3,3,3,0,3
3197,3,3,3,3,3,3,0,3
3198,3,3,3,3,3,3,0,3
3199,3,3,3,3,3,3,0,3
3200,3,3,3,3,3,3,0,3
3201,3,3,3,3,3,3,0,3
3202,3,3,3,3,3,3,0,3
3203,3,3,3,3,3,3,0,3
3204,3,3,3,3,3,3,0,3
3205,3,3,3,3,3,3,0,3
3206,3,3,3,3,3,3,0,3
3207,3,3,3,3,3,3,0,3
3208,3,3,3,3,3,3,0,3
3209,3,3,3,3,3,3,0,3
3210,3,3,3,3,3,3,0,3
3211,3,3,3,3,3,3,0,3
3212,3,3,3,3,3,3,0,3
3213,3,3,3,3,3,3,0,3
3214,3,3,3,3,3,3,0,3
3215,3,3,3,3,3,3,0,3
3216,3,3,3,3,3,3,0,3
3217,3,3,3,3,3,3,0,3
3218,3,3,3,3,3,3,0,3
3219,3,3,3,3,3,3,0,3
3220,3,3,3,3,3,3,0,3
3221,3,3,3,3,3,3,0,3
3222,3,3,3,3,3,3,0,3
3223,3,3,3,3,3,3,0,3
3224,3,3,3,3,3,3,0,3
3225,3,3,3,3,3,3,0,3
3226,3,3,3,3,3,3,0,3
3227,3,3,3,3,3,3,0,3
3228,3,3,3,3,3,3,0,3
3229,3,3,3,3,3,3,0,3
3230,3,3,3,3,3,3,0,3
3231,3,3,3,3,3,3,0,3
3232,3,3,3,3,3,3,0,3
3233,3,3,3,3,3,3,0,3
3234,3,3,3,3,3,3,0,3
3235,3,3,3,3,3,3,0,3
3236,3,3,3,3,3,3,0,3
3237,3,3,3,3,3,3,0,3
3238,3,3,3,3,3,3,0,3
3239,3,3,3,3,3,3,0,3
3240,3,3,3,3,3,3,0,3
3241,3,3,3,3,3,3,0,3
3242,3,3,3,3,3,3,0,3
3243,3,3,3,3,3,3,0,3
3244,3,3,3,3,3,3,0,3
3245,3,3,3,3,3,3,0,3
3246,3,3,3,3,3,3,0,3
3247,3,3,3,3,3,3,0,3
3248,3,3,3,3,3,3,0,3
3249,3,3,3,3,3,3,0,3
3250,3,3,3,3,3,3,0,3
3251,3,3,3,3,3,3,0,3
3252,3,3,3,3,3,3,0,3
3253,3,3,3,3,3,3,0,3
3254,3,3,3,3,3,3,0,3
3255,3,3,3,3,3,3,0,3
3256,3,3,3,3,3,3,0,3
3257,3,3,3,3,3,3,0,3
3258,3,3,3,3,3,3,0,3
3259,3,3,3,3,3,3,0,3
3260,3,3,3,3,3,3,0,3
3261,3,3,3,3,3,3,0,3
3262,3,3,3,3,3,3,0,3
3263,3,3,3,3,3,3,0,3
3264,3,3,3,3,3,3,0,3
3265,3,3,3,3,3,3,0,3
3266,3,3,3,3,3,3,0,3
3267,3,3,3,3,3,3,0,3
3268,3,3,3,3,3,3,0,3
3269,3,3,3,3,3,3,0,3
3270,3,3,3,3,3,3,0,3
3271,3,3,3,3,3,3,0,3
3272,3,3,3,3,3,3,0,3
3273,3,3,3,3,3,3,0,3
3274,3,3,3,3,3,3,0,3
3275,3,3,3,3,3,3,0,3
3276,3,3,3,3,3,3,0,3
3277,3,3,3,3,3,3,0,3
3278,3,3,3,3,3,3,0,3
3279,3,3,3,3,3,3,0,3
3280,3,3,3,3,3,3,0,3
3281,3,3,3,3,3,3,0,3
3282,3,3,3,3,3,3,0,3
3283,3,3,3,3,3,3,0,3
3284,3,3,3,3,3,3,0,3
3285,3,3,3,3,3,3,0,3
3286,3,3,3,3,3,3,0,3
3287,3,3,3,3,3,3,0,3
3288,3,3,3,3,3,3,0,3
3289,3,3,3,3,3,3,0,3
3290,3,3,3,3,3,3,0,3
3291,3,3,3,3,3,3,0,3
3292,3,3,3,3,3,3,0,3
3293,3,3,3,3,3,3,0,3
3294,3,3,3,3,3,3,0,3
3295,3,3,3,3,3,3,0,3
3296,3,3,3,3,3,3,0,3
3297,3,3,3,3,3,3,0,3
3298,3,3,3,3,3,3,0,3
3299,3,3,3,3,3,3,0,3
3300,3,3,3,3,3,3,0,3
3301,3,3,3,3,3,3,0,3
3302,3,3,3,3,3,3,0,3
3303,3,3,3,3,3,3,0,3
3304,3,3,3,3,3,3,0,3
3305,3,3,3,3,3,3,0,3
3306,3,3,3,3,3,3,0,3
3307,3,3,3,3,3,3,0,3
3308,3,3,3,3,3,3,0,3
3309,3,3,3,3,3,3,0,3
3310,3,3,3,3,3,3,0,3
3311,3,3,3,3,3,3,0,3
3312,3,3,3,3,3,3,0,3
3313,3,3,3,3,3,3,0,3
3314,3,3,3,3,3,3,0,3
3315,3,3,3,3,3,3,0,3
3316,3,3,3,3,3,3,0,3
3317,3,3,3,3,3,3,0,3
3318,3,3,3,3,3,3,0,3
3319,3,3,3,3,3,3,0,3
3320,3,3,3,3,3,3,0,3
3321,3,3,3,3,3,3,0,3
3322,3,3,3,3,3,3,0,3
3323,3,3,3,3,3,3,0,3
3324,3,3,3,3,3,3,0,3
3325,3,3,3,3,3,3,0,3
3326,3,3,3,3,3,3,0,3
3327,3,3,3,3,3,3,0,3
3328,3,3,3,3,3,3,0,3
3329,3,3,3,3,3,3,0,3
3330,3,3,3,3,3,3,0,3
3331,3,3,3,3,3,3,0,3
3332,3,3,3,3,3,3,0,3
3333,3,3,3,3,3,3,0,3
3334,3,3,3,3,3,3,0,3
3335,3,3,3,3,3,3,0,3
3336,3,3,3,3,3,3,0,3
3337,3,3,3,3,3,3,0,3
3338,3,3,3,3,3,3,0,3
3339,3,3,3,3,3,3,0,3
3340,3,3,3,3,3,3,0,3
3341,3,3,3,3,3,3,0,3
3342,3,3,3,3,3,3,0,3
3343,3,3,3,3,3,3,0,3
3344,3,3,3,3,3,3,0,3
3345,3,3,3,3,3,3,0,3
3346,3,3,3,3,3,3,0,3
3347,3,3,3,3,3,3,0,3
3348,3,3,3,3,3,3,0,3
3349,3,3,3,3,3,3,0,3
3350,3,3,3,3,3,3,0,3
3351,3,3,3,3,3,3,0,3
3352,3,3,3,3,3,3,0,3
3353,3,3,3,3,3,3,0,3
3354,3,3,3,3,3,3,0,3
3355,3,3,3,3,3,3,0,3
3356,3,3,3,3,3,3,0,3
3357,3,3,3,3,3,3,0,3
3358,3,3,3,3,3,3,0,3
3359,3,3,3,3,3,3,0,3
3360,3,3,3,3,3,3,0,3
3361,3,3,3,3,3,3,0,3
3362,3,3,3,3,3,3,0,3
3363,3,3,3,3,3,3,0,3
3364,3,3,3,3,3,3,0,3
3365,3,3,3,3,3,3,0,3
3366,3,3,3,3,3,3,0,3
3367,3,3,3,3,3,3,0,3
3368,3,3,3,3,3,3,0,3
3369,3,3,3,3,3,3,0,3
3370,3,3,3,3,3,3,0,3
3371,3,3,3,3,3,3,0,3
3372,3,3,3,3,3,3,0,3
3373,3,3,3,3,3,3,0,3
3374,3,3,3,3,3,3,0,3
3375,3,3,3,3,3,3,0,3
3376,3,3,3,3,3,3,0,3
3377,3,3,3,3,3,3,0,3
3378,3,3,3,3,3,3,0,3
3379,3,3,3,3,3,3,0,3
3380,3,3,3,3,3,3,0,3
3381,3,3,3,3,3,3,0,3
3382,3,3,3,3,3,3,0,3
3383,3,3,3,3,3,3,0,3
3384,3,3,3,3,3,3,0,3
3385,3,3,3,3,3,3,0,3
3386,3,3,3,3,3,3,0,3
3387,3,3,3,3,3,3,0,3
3388,3,3,3,3,3,3,0,3
3389,3,3,3,3,3,3,0,3
3390,3,3,3,3,3,3,0,3
3391,3,3,3,3,3,3,0,3
3392,3,3,3,3,3,3,0,3
3393,3,3,3,3,3,3,0,3
3394,3,3,3,3,3,3,0,3
3395,3,3,3,3,3,3,0,3
3396,3,3,3,3,3,3,0,3
3397,3,3,3,3,3,3,0,3
3398,3,3,3,3,3,3,0,3
3399,3,3,3,3,3,3,0,3
3400,3,3,3,3,3,3,0,3
3401,3,3,3,3,3,3,0,3
3402,3,3,3,3,3,3,0,3
3403,3,3,3,3,3,3,0,3
3404,3,3,3,3,3,3,0,3
3405,3,3,3,3,3,3,0,3
3406,3,3,3,3,3,3,0,3
3407,3,3,3,3,3,3,0,3
3408,3,3,3,3,3,3,0,3
3409,3,3,3,3,3,3,0,3
3410,3,3,3,3,3,3,0,3
3411,3,3,3,3,3,3,0,3
3412,3,3,3,3,3,3,0,3
3413,3,3,3,3,3,3,0,3
3414,3,3,3,3,3,3,0,3
3415,3,3,3,3,3,3,0,3
3416,3,3,3,3,3,3,0,3
3417,3,3,3,3,3,3,0,3
3418,3,3,3,3,3,3,0,3
3419,3,3,3,3,3,3,0,3
3420,3,3,3,3,3,3,0,3
3421,3,3,3,3,3,3,0,3
3422,3,3,3,3,3,3,0,3
3423,3,3,3,3,3,3,0,3
3424,3,3,3,3,3,3,0,3
3425,3,3,3,3,3,3,0,3
3426,3,3,3,3,3,3,0,3
3427,3,3,3,3,3,3,0,3
3428,3,3,3,3,3,3,0,3
3429,3,3,3,3,3,3,0,3
3430,3,3,3,3,3,3,0,3
3431,3,3,3,3,3,3,0,3
3432,3,3,3,3,3,3,0,3
3433,3,3,3,3,3,3,0,3
3434,3,3,3,3,3,3,0,3
3435,3,3,3,3,3,3,0,3
3436,3,3,3,3,3,3,0,3
3437,3,3,3,3,3,3,0,3
3438,3,3,3,3,3,3,0,3
3439,3,3,3,3,3,3,0,3
3440,3,3,3,3,3,3,0,3
3441,3,3,3,3,3,3,0,3
3442,3,3,3,3,3,3,0,3
3443,3,3,3,3,3,3,0,3
3444,3,3,3,3,3,3,0,3
3445,3,3,3,3,3,3,0,3
3446,3,3,3,3,3,3,0,3
3447,3,3,3,3,3,3,0,3
3448,3,3,3,3,3,3,0,3
3449,3,3,3,3,3,3,0,3
3450,3,3,3,3,3,3,0,3
3451,3,3,3,3,3,3,0,3
3452,3,3,3,3,3,3,0,3
3453,3,3,3,3,3,3,0,3
3454,3,3,3,3,3,3,0,3
3455,3,3,3,3,3,3,0,3
3456,3,3,3,3,3,3,0,3
3457,3,3,3,3,3,3,0,3
3458,3,3,3,3,3,3,0,3
3459,3,3,3,3,3,3,0,3
3460,3,3,3,3,3,3,0,3
3461,3,3,3,3,3,3,0,3
3462,3,3,3,3,3,3,0,3
3463,3,3,3,3,3,3,0,3
3464,3,3,3,3,3,3,0,3
3465,3,3,3,3,3,3,0,3
3466,3,3,3,3,3,3,0,3
3467,3,3,3,3,3,3,0,3
3468,3,3,3,3,3,3,0,3
3469,3,3,3,3,3,3,0,3
3470,3,3,3,3,3,3,0,3
3471,3,3,3,3,3,3,0,3
3472,3,3,3,3,3,3,0,3
3473,3,3,3,3,3,3,0,3
3474,3,3,3,3,3,3,0,3
3475,3,3,3,3,3,3,0,3
3476,3,3,3,3,3,3,0,3
3477,3,3,3,3,3,3,0,3
3478,3,3,3,3,3,3,0,3
3479,3,3,3,3,3,3,0,3
3480,3,3,3,3,3,3,0,3
3481,3,3,3,3,3,3,0,3
3482,3,3,3,3,3,3,0,3
3483,3,3,3,3,3,3,0,3
3484,3,3,3,3,3,3,0,3
3485,3,3,3,3,3,3,0,3
3486,3,3,3,3,3,3,0,3
3487,3,3,3,3,3,3,0,3
3488,3,3,3,3,3,3,0,3
3489,3,3,3,3,3,3,0,3
3490,3,3,3,3,3,3,0,3
3491,3,3,3,3,3,3,0,3
3492,3,3,3,3,3,3,0,3
3493,3,3,3,3,3,3,0,3
3494,3,3,3,3,3,3,0,3
3495,3,3,3,3,3,3,0,3
3496,3,3,3,3,3,3,0,3
3497,3,3,3,3,3,3,0,3
3498,3,3,3,3,3,3,0,3
3499,3,3,3,3,3,3,0,3
3500,3,3,3,3,3,3,0,3
3501,3,3,3,3,3,3,0,3
3502,3,3,3,3,3,3,0,3
3503,3,3,3,3,3,3,0,3
3504,3,3,3,3,3,3,0,3
3505,3,3,3,3,3,3,0,3
3506,3,3,3,3,3,3,0,3
3507,3,3,3,3,3,3,0,3
3508,3,3,3,3,3,3,0,3
3509,3,3,3,3,3,3,0,3
3510,3,3,3,3,3,3,0,3
3511,3,3,3,3,3,3,0,3
3512,3,3,3,3,3,3,0,3
3513,3,3,3,3,3,3,0,3
3514,3,3,3,3,3,3,0,3
3515,3,3,3,3,3,3,0,3
3516,3,3,3,3,3,3,0,3
3517,3,3,3,3,3,3,0,3
3518,3,3,3,3,3,3,0,3
3519,3,3,3,3,3,3,0,3
3520,3,3,3,3,3,3,0,3
3521,3,3,3,3,3,3,0,3
3522,3,3,3,3,3,3,0,3
3523,3,3,3,3,3,3,0,3
3524,3,3,3,3,3,3,0,3
3525,3,3,3,3,3,3,0,3
3526,3,3,3,3,3,3,0,3
3527,3,3,3,3,3,3,0,3
3528,3,3,3,3,3,3,0,3
3529,3,3,3,3,3,3,0,3
3530,3,3,3,3,3,3,0,3
3531,3,3,3,3,3,3,0,3
3532,3,3,3,3,3,3,0,3
3533,3,3,3,3,3,3,0,3
3534,3,3,3,3,3,3,0,3
3535,3,3,3,3,3,3,0,3
3536,3,3,3,3,3,3,0,3
3537,3,3,3,3,3,3,0,3
3538,3,3,3,3,3,3,0,3
3539,3,3,3,3,3,3,0,3
3540,3,3,3,3,3,3,0,3
3541,3,3,3,3,3,3,0,3
3542,3,3,3,3,3,3,0,3
3543,3,3,3,3,3,3,0,3
3544,3,3,3,3,3,3,0,3
3545,3,3,3,3,3,3,0,3
3546,3,3,3,3,3,3,0,3
3547,3,3,3,3,3,3,0,3
3548,3,3,3,3,3,3,0,3
3549,3,3,3,3,3,3,0,3
3550,3,3,3,3,3,3,0,3
3551,3,3,3,3,3,3,0,3
3552,3,3,3,3,3,3,0,3
3553,3,3,3,3,3,3,0,3
3554,3,3,3,3,3,3,0,3
3555,3,3,3,3,3,3,0,3
3556,3,3,3,3,3,3,0,3
3557,3,3,3,3,3,3,0,3
3558,3,3,3,3,3,3,0,3
3559,3,3,3,3,3,3,0,3
3560,3,3,3,3,3,3,0,3
3561,3,3,3,3,3,3,0,3
3562,3,3,3,3,3,3,0,3
3563,3,3,3,3,3,3,0,3
3564,3,3,3,3,3,3,0,3
3565,3,3,3,3,3,3,0,3
3566,3,3,3,3,3,3,0,3
3567,3,3,3,3,3,3,0,3
3568,3,3,3,3,3,3,0,3
3569,3,3,3,3,3,3,0,3
3570,3,3,3,3,3,3,0,3
3571,3,3,3,3,3,3,0,3
3572,3,3,3,3,3,3,0,3
3573,3,3,3,3,3,3,0,3
3574,3,3,3,3,3,3,0,3
3575,3,3,3,3,3,3,0,3
3576,3,3,3,3,3,3,0,3
3577,3,3,3,3,3,3,0,3
3578,3,3,3,3,3,3,0,3
3579,3,3,3,3,3,3,0,3
3580,3,3,3,3,3,3,0,3
3581,3,3,3,3,3,3,0,3
3582,3,3,3,3,3,3,0,3
3583,3,3,3,3,3,3,0,3
3584,3,3,3,3,3,3,0,3
3585,3,3,3,3,3,3,0,3
3586,3,3,3,3,3,3,0,3
3587,3,3,3,3,3,3,0,3
3588,3,3,3,3,3,3,0,3
3589,3,3,3,3,3,3,0,3
3590,3,3,3,3,3,3,0,3
3591,3,3,3,3,3,3,0,3
3592,3,3,3,3,3,3,0,3
3593,3,3,3,3,3,3,0,3
3594,3,3,3,3,3,3,0,3
3595,3,3,3,3,3,3,0,3
3596,3,3,3,3,3,3,0,3
3597,3,3,3,3,3,3,0,3
3598,3,3,3,3,3,3,0,3
3599,3,3,3,3,3,3,0,3
3600,3,3,3,3,3,3,0,3
3601,3,3,3,3,3,3,0,3
3602,3,3,3,3,3,3,0,3
3603,3,3,3,3,3,3,0,3
3604,3,3,3,3,3,3,0,3
3605,3,3,3,3,3,3,0,3
3606,3,3,3,3,3,3,0,3
3607,3,3,3,3,3,3,0,3
3608,3,3,3,3,3,3,0,3
3609,3,3,3,3,3,3,0,3
3610,3,3,3,3,3,3,0,3
3611,3,3,3,3,3,3,0,3
3612,3,3,3,3,3,3,0,3
3613,3,3,3,3,3,3,0,3
3614,3,3,3,3,3,3,0,3
3615,3,3,3,3,3,3,0,3
3616,3,3,3,3,3,3,0,3
3617,3,3,3,3,3,3,0,3
3618,3,3,3,3,3,3,0,3
3619,3,3,3,3,3,3,0,3
3620,3,3,3,3,3,3,0,3
3621,3,3,3,3,3,3,0,3
3622,3,3,3,3,3,3,0,3
3623,3,3,3,3,3,3,0,3
3624,3,3,3,3,3,3,0,3
3625,3,3,3,3,3,3,0,3
3626,3,3,3,3,3,3,0,3
3627,3,3,3,3,3,3,0,3
3628,3,3,3,3,3,3,0,3
3629,3,3,3,3,3,3,0,3
3630,3,3,3,3,3,3,0,3
3631,3,3,3,3,3,3,0,3
3632,3,3,3,3,3,3,0,3
3633,3,3,3,3,3,3,0,3
3634,3,3,3,3,3,3,0,3
3635,3,3,3,3,3,3,0,3
3636,3,3,3,3,3,3,0,3
3637,3,3,3,3,3,3,0,3
3638,3,3,3,3,3,3,0,3
3639,3,3,3,3,3,3,0,3
3640,3,3,3,3,3,3,0,3
3641,3,3,3,3,3,3,0,3
3642,3,3,3,3,3,3,0,3
3643,3,3,3,3,3,3,0,3
3644,3,3,3,3,3,3,0,3
3645,3,3,3,3,3,3,0,3
3646,3,3,3,3,3,3,0,3
3647,3,3,3,3,3,3,0,3
3648,3,3,3,3,3,3,0,3
3649,3,3,3,3,3,3,0,3
3650,3,3,3,3,3,3,0,3
3651,3,3,3,3,3,3,0,3
3652,3,3,3,3,3,3,0,3
3653,3,3,3,3,3,3,0,3
3654,3,3,3,3,3,3,0,3
3655,3,3,3,3,3,3,0,3
3656,3,3,3,3,3,3,0,3
3657,3,3,3,3,3,3,0,3
3658,3,3,3,3,3,3,0,3
3659,3,3,3,3,3,3,0,3
3660,3,3,3,3,3,3,0,3
3661,3,3,3,3,3,3,0,3
3662,3,3,3,3,3,3,0,3
3663,3,3,3,3,3,3,0,3
3664,3,3,3,3,3,3,0,3
3665,3,3,3,3,3,3,0,3
3666,3,3,3,3,3,3,0,3
