Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4
,,,,,,,2406,12.9,10.6,6.7,0
,,,,,,,2407,12.9,10.6,6.7,0
,,,,,,,2408,12.9,10.6,6.7,0
,,,,,,,2409,12.9,10.6,6.7,0
,,,,,,,2410,12.9,10.6,6.7,0
,,,,,,,2411,12.9,10.6,6.7,0
,,,,,,,2412,12.9,10.6,6.7,0
,,,,,,,2413,12.9,10.6,6.7,0
,,,,,,,2414,12.9,10.6,6.7,0
,,,,,,,2415,12.9,10.6,6.7,0
,,,,,,,2416,12.9,10.6,6.7,0
,,,,,,,2417,12.9,10.6,6.7,0
,,,,,,,2418,12.9,10.6,6.7,0
,,,,,,,2419,12.9,10.6,6.7,0
,,,,,,,2420,12.9,10.6,6.7,0
,,,,,,,2421,12.9,10.6,6.7,0
,,,,,,,2422,12.9,10.6,6.7,0
,,,,,,,2423,12.9,10.6,6.7,0
,,,,,,,2424,12.9,10.6,6.7,0
,,,,,,,2425,12.9,10.6,6.7,0
,,,,,,,2426,12.9,10.6,6.7,0
,,,,,,,2427,12.9,10.6,6.7,0
,,,,,,,2428,12.9,10.6,6.7,0
,,,,,,,2429,12.9,10.6,6.7,0
,,,,,,,2430,12.9,10.6,6.7,0
,,,,,,,2431,12.9,10.6,6.7,0
,,,,,,,2432,12.9,10.6,6.7,0
,,,,,,,2433,12.9,10.6,6.7,0
,,,,,,,2434,12.9,10.6,6.7,0
,,,,,,,2435,12.9,10.6,6.7,0
,,,,,,,2436,12.9,10.6,6.7,0
,,,,,,,2437,12.9,10.6,6.7,0
,,,,,,,2438,12.9,10.6,6.7,0
,,,,,,,2439,12.9,10.6,6.7,0
,,,,,,,2440,12.9,10.6,6.7,0
,,,,,,,2441,12.9,10.6,6.7,0
,,,,,,,2442,12.9,10.6,6.7,0
,,,,,,,2443,12.9,10.6,6.7,0
,,,,,,,2444,12.9,10.6,6.7,0
,,,,,,,2445,12.9,10.6,6.7,0
,,,,,,,2446,12.9,10.6,6.7,0
,,,,,,,2447,12.9,10.6,6.7,0
,,,,,,,2448,12.9,10.6,6.7,0
,,,,,,,2449,12.9,10.6,6.7,0
,,,,,,,2450,12.9,10.6,6.7,0
,,,,,,,2451,12.9,10.6,6.7,0
,,,,,,,2452,12.9,10.6,6.7,0
,,,,,,,2453,12.9,10.6,6.7,0
,,,,,,,2454,12.9,10.6,6.7,0
,,,,,,,2455,12.9,10.6,6.7,0
,,,,,,,2456,12.9,10.6,6.7,0
,,,,,,,2457,12.9,10.6,6.7,0
,,,,,,,2458,12.9,10.6,6.7,0
,,,,,,,2459,12.9,10.6,6.7,0
,,,,,,,2460,12.9,10.6,6.7,0
,,,,,,,2461,12.9,10.6,6.7,0
,,,,,,,2462,12.9,10.6,6.7,0
,,,,,,,2463,12.9,10.6,6.7,0
,,,,,,,2464,12.9,10.6,6.7,0
,,,,,,,2465,12.9,10.6,6.7,0
,,,,,,,2466,12.9,10.6,6.7,0
,,,,,,,2467,12.9,10.6,6.7,0
,,,,,,,2468,12.9,10.6,6.7,0
,,,,,,,2469,12.9,10.6,6.7,0
,,,,,,,2470,12.9,10.6,6.7,0
,,,,,,,2471,12.9,10.6,6.7,0
,,,,,,,2472,12.9,10.6,6.7,0
,,,,,,,2473,12.9,10.6,6.7,0
,,,,,,,2474,12.9,10.6,6.7,0
,,,,,,,2475,12.9,10.6,6.7,0
,,,,,,,2476,12.9,10.6,6.7,0
,,,,,,,2477,12.9,10.6,6.7,0
,,,,,,,2478,12.9,10.6,6.7,0
,,,,,,,2479,12.9,10.6,6.7,0
,,,,,,,2480,12.9,10.6,6.7,0
,,,,,,,2481,12.9,10.6,6.7,0
,,,,,,,2482,12.9,10.6,6.7,0
,,,,,,,2483,12.9,10.6,6.7,0
,,,,,,,2484,12.9,10.6,6.7,0
,,,,,,,2485,12.9,10.6,6.7,0
,,,,,,,2486,12.9,10.6,6.7,0
,,,,,,,2487,12.9,10.6,6.7,0
,,,,,,,2488,12.9,10.6,6.7,0
,,,,,,,2489,12.9,10.6,6.7,0
,,,,,,,2490,12.9,10.6,6.7,0
,,,,,,,2491,12.9,10.6,6.7,0
,,,,,,,2492,12.9,10.6,6.7,0
,,,,,,,2493,12.9,10.6,6.7,0
,,,,,,,2494,12.9,10.6,6.7,0
,,,,,,,2495,12.9,10.6,6.7,0
,,,,,,,2496,12.9,10.6,6.7,0
,,,,,,,2497,12.9,10.6,6.7,0
,,,,,,,2498,12.9,10.6,6.7,0
,,,,,,,2499,12.9,10.6,6.7,0
,,,,,,,2500,12.9,10.6,6.7,0
,,,,,,,2501,12.9,10.6,6.7,0
,,,,,,,2502,12.9,10.6,6.7,0
,,,,,,,2503,12.9,10.6,6.7,0
,,,,,,,2504,12.9,10.6,6.7,0
,,,,,,,2505,12.9,10.6,6.7,0
,,,,,,,2506,12.9,10.6,6.7,0
,,,,,,,2507,12.9,10.6,6.7,0
,,,,,,,2508,12.9,10.6,6.7,0
,,,,,,,2509,12.9,10.6,6.7,0
,,,,,,,2510,12.9,10.6,6.7,0
,,,,,,,2511,12.9,10.6,6.7,0
,,,,,,,2512,12.9,10.6,6.7,0
,,,,,,,2513,12.9,10.6,6.7,0
,,,,,,,2514,12.9,10.6,6.7,0
,,,,,,,2515,12.9,10.6,6.7,0
,,,,,,,2516,12.9,10.6,6.7,0
,,,,,,,2517,12.9,10.6,6.7,0
,,,,,,,2518,12.9,10.6,6.7,0
,,,,,,,2519,12.9,10.6,6.7,0
,,,,,,,2520,12.9,10.6,6.7,0
,,,,,,,2521,12.9,10.6,6.7,0
,,,,,,,2522,12.9,10.6,6.7,0
,,,,,,,2523,12.9,10.6,6.7,0
,,,,,,,2524,12.9,10.6,6.7,0
,,,,,,,2525,12.9,10.6,6.7,0
,,,,,,,2526,12.9,10.6,6.7,0
,,,,,,,2527,12.9,10.6,6.7,0
,,,,,,,2528,12.9,10.6,6.7,0
,,,,,,,2529,12.9,10.6,6.7,0
,,,,,,,2530,12.9,10.6,6.7,0
,,,,,,,2531,12.9,10.6,6.7,0
,,,,,,,2532,12.9,10.6,6.7,0
,,,,,,,2533,12.9,10.6,6.7,0
,,,,,,,2534,12.9,10.6,6.7,0
,,,,,,,2535,12.9,10.6,6.7,0
,,,,,,,2536,12.9,10.6,6.7,0
,,,,,,,2537,12.9,10.6,6.7,0
,,,,,,,2538,12.9,10.6,6.7,0
,,,,,,,2539,12.9,10.6,6.7,0
,,,,,,,2540,12.9,10.6,6.7,0
,,,,,,,2541,12.9,10.6,6.7,0
,,,,,,,2542,12.9,10.6,6.7,0
,,,,,,,2543,12.9,10.6,6.7,0
,,,,,,,2544,12.9,10.6,6.7,0
,,,,,,,2545,12.9,10.6,6.7,0
,,,,,,,2546,12.9,10.6,6.7,0
,,,,,,,2547,12.9,10.6,6.7,0
,,,,,,,2548,12.9,10.6,6.7,0
,,,,,,,2549,12.9,10.6,6.7,0
,,,,,,,2550,12.9,10.6,6.7,0
,,,,,,,2551,12.9,10.6,6.7,0
,,,,,,,2552,12.9,10.6,6.7,0
,,,,,,,2553,12.9,10.6,6.7,0
,,,,,,,2554,12.9,10.6,6.7,0
,,,,,,,2555,12.9,10.6,6.7,0
,,,,,,,2556,12.9,10.6,6.7,0
,,,,,,,2557,12.9,10.6,6.7,0
,,,,,,,2558,12.9,10.6,6.7,0
,,,,,,,2559,12.9,10.6,6.7,0
,,,,,,,2560,12.9,10.6,6.7,0
,,,,,,,2561,12.9,10.6,6.7,0
,,,,,,,2562,12.9,10.6,6.7,0
,,,,,,,2563,12.9,10.6,6.7,0
,,,,,,,2564,12.9,10.6,6.7,0
,,,,,,,2565,12.9,10.6,6.7,0
,,,,,,,2566,12.9,10.6,6.7,0
,,,,,,,2567,12.9,10.6,6.7,0
,,,,,,,2568,12.9,10.6,6.7,0
,,,,,,,2569,12.9,10.6,6.7,0
,,,,,,,2570,12.9,10.6,6.7,0
,,,,,,,2571,12.9,10.6,6.7,0
,,,,,,,2572,12.9,10.6,6.7,0
,,,,,,,2573,12.9,10.6,6.7,0
,,,,,,,2574,12.9,10.6,6.7,0
,,,,,,,2575,12.9,10.6,6.7,0
,,,,,,,2576,12.9,10.6,6.7,0
,,,,,,,2577,12.9,10.6,6.7,0
,,,,,,,2578,12.9,10.6,6.7,0
,,,,,,,2579,12.9,10.6,6.7,0
,,,,,,,2580,12.9,10.6,6.7,0
,,,,,,,2581,12.9,10.6,6.7,0
,,,,,,,2582,12.9,10.6,6.7,0
,,,,,,,2583,12.9,10.6,6.7,0
,,,,,,,2584,12.9,10.6,6.7,0
,,,,,,,2585,12.9,10.6,6.7,0
,,,,,,,2586,12.9,10.6,6.7,0
,,,,,,,2587,12.9,10.6,6.7,0
,,,,,,,2588,12.9,10.6,6.7,0
,,,,,,,2589,12.9,10.6,6.7,0
,,,,,,,2590,12.9,10.6,6.7,0
,,,,,,,2591,12.9,10.6,6.7,0
,,,,,,,2592,12.9,10.6,6.7,0
,,,,,,,2593,12.9,10.6,6.7,0
,,,,,,,2594,12.9,10.6,6.7,0
,,,,,,,2595,12.9,10.6,6.7,0
,,,,,,,2596,12.9,10.6,6.7,0
,,,,,,,2597,12.9,10.6,6.7,0
,,,,,,,2598,12.9,10.6,6.7,0
,,,,,,,2599,12.9,10.6,6.7,0
,,,,,,,2600,12.9,10.6,6.7,0
,,,,,,,2601,12.9,10.6,6.7,0
,,,,,,,2602,12.9,10.6,6.7,0
,,,,,,,2603,12.9,10.6,6.7,0
,,,,,,,2604,12.9,10.6,6.7,0
,,,,,,,2605,12.9,10.6,6.7,0
,,,,,,,2606,12.9,10.6,6.7,0
,,,,,,,2607,12.9,10.6,6.7,0
,,,,,,,2608,12.9,10.6,6.7,0
,,,,,,,2609,12.9,10.6,6.7,0
,,,,,,,2610,12.9,10.6,6.7,0
,,,,,,,2611,12.9,10.6,6.7,0
,,,,,,,2612,12.9,10.6,6.7,0
,,,,,,,2613,12.9,10.6,6.7,0
,,,,,,,2614,12.9,10.6,6.7,0
,,,,,,,2615,12.9,10.6,6.7,0
,,,,,,,2616,12.9,10.6,6.7,0
,,,,,,,2617,12.9,10.6,6.7,0
,,,,,,,2618,12.9,10.6,6.7,0
,,,,,,,2619,12.9,10.6,6.7,0
,,,,,,,2620,12.9,10.6,6.7,0
,,,,,,,2621,12.9,10.6,6.7,0
,,,,,,,2622,12.9,10.6,6.7,0
,,,,,,,2623,12.9,10.6,6.7,0
,,,,,,,2624,12.9,10.6,6.7,0
,,,,,,,2625,12.9,10.6,6.7,0
,,,,,,,2626,12.9,10.6,6.7,0
,,,,,,,2627,12.9,10.6,6.7,0
,,,,,,,2628,12.9,10.6,6.7,0
,,,,,,,2629,12.9,10.6,6.7,0
,,,,,,,2630,12.9,10.6,6.7,0
,,,,,,,2631,12.9,10.6,6.7,0
,,,,,,,2632,12.9,10.6,6.7,0
,,,,,,,2633,12.9,10.6,6.7,0
,,,,,,,2634,12.9,10.6,6.7,0
,,,,,,,2635,12.9,10.6,6.7,0
,,,,,,,2636,12.9,10.6,6.7,0
,,,,,,,2637,12.9,10.6,6.7,0
,,,,,,,2638,12.9,10.6,6.7,0
,,,,,,,2639,12.9,10.6,6.7,0
,,,,,,,2640,12.9,10.6,6.7,0
,,,,,,,2641,12.9,10.6,6.7,0
,,,,,,,2642,12.9,10.6,6.7,0
,,,,,,,2643,12.9,10.6,6.7,0
,,,,,,,2644,12.9,10.6,6.7,0
,,,,,,,2645,12.9,10.6,6.7,0
,,,,,,,2646,12.9,10.6,6.7,0
,,,,,,,2647,12.9,10.6,6.7,0
,,,,,,,2648,12.9,10.6,6.7,0
,,,,,,,2649,12.9,10.6,6.7,0
,,,,,,,2650,12.9,10.6,6.7,0
,,,,,,,2651,12.9,10.6,6.7,0
,,,,,,,2652,12.9,10.6,6.7,0
,,,,,,,2653,12.9,10.6,6.7,0
,,,,,,,2654,12.9,10.6,6.7,0
,,,,,,,2655,12.9,10.6,6.7,0
,,,,,,,2656,12.9,10.6,6.7,0
,,,,,,,2657,12.9,10.6,6.7,0
,,,,,,,2658,12.9,10.6,6.7,0
,,,,,,,2659,12.9,10.6,6.7,0
,,,,,,,2660,12.9,10.6,6.7,0
,,,,,,,2661,12.9,10.6,6.7,0
,,,,,,,2662,12.9,10.6,6.7,0
,,,,,,,2663,12.9,10.6,6.7,0
,,,,,,,2664,12.9,10.6,6.7,0
,,,,,,,2665,12.9,10.6,6.7,0
,,,,,,,2666,12.9,10.6,6.7,0
,,,,,,,2667,12.9,10.6,6.7,0
,,,,,,,2668,12.9,10.6,6.7,0
,,,,,,,2669,12.9,10.6,6.7,0
,,,,,,,2670,12.9,10.6,6.7,0
,,,,,,,2671,12.9,10.6,6.7,0
,,,,,,,2672,12.9,10.6,6.7,0
,,,,,,,2673,12.9,10.6,6.7,0
,,,,,,,2674,12.9,10.6,6.7,0
,,,,,,,2675,12.9,10.6,6.7,0
,,,,,,,2676,12.9,10.6,6.7,0
,,,,,,,2677,12.9,10.6,6.7,0
,,,,,,,2678,12.9,10.6,6.7,0
,,,,,,,2679,12.9,10.6,6.7,0
,,,,,,,2680,12.9,10.6,6.7,0
,,,,,,,2681,12.9,10.6,6.7,0
,,,,,,,2682,12.9,10.6,6.7,0
,,,,,,,2683,12.9,10.6,6.7,0
,,,,,,,2684,12.9,10.6,6.7,0
,,,,,,,2685,12.9,10.6,6.7,0
,,,,,,,2686,12.9,10.6,6.7,0
,,,,,,,2687,12.9,10.6,6.7,0
,,,,,,,2688,12.9,10.6,6.7,0
,,,,,,,2689,12.9,10.6,6.7,0
,,,,,,,2690,12.9,10.6,6.7,0
,,,,,,,2691,12.9,10.6,6.7,0
,,,,,,,2692,12.9,10.6,6.7,0
,,,,,,,2693,12.9,10.6,6.7,0
,,,,,,,2694,12.9,10.6,6.7,0
,,,,,,,2695,12.9,10.6,6.7,0
,,,,,,,2696,12.9,10.6,6.7,0
,,,,,,,2697,12.9,10.6,6.7,0
,,,,,,,2698,12.9,10.6,6.7,0
,,,,,,,2699,12.9,10.6,6.7,0
,,,,,,,2700,12.9,10.6,6.7,0
,,,,,,,2701,12.9,10.6,6.7,0
,,,,,,,2702,12.9,10.6,6.7,0
,,,,,,,2703,12.9,10.6,6.7,0
,,,,,,,2704,12.9,10.6,6.7,0
,,,,,,,2705,12.9,10.6,6.7,0
,,,,,,,2706,12.9,10.6,6.7,0
,,,,,,,2707,12.9,10.6,6.7,0
,,,,,,,2708,12.9,10.6,6.7,0
,,,,,,,2709,12.9,10.6,6.7,0
,,,,,,,2710,12.9,10.6,6.7,0
,,,,,,,2711,12.9,10.6,6.7,0
,,,,,,,2712,12.9,10.6,6.7,0
,,,,,,,2713,12.9,10.6,6.7,0
,,,,,,,2714,12.9,10.6,6.7,0
,,,,,,,2715,12.9,10.6,6.7,0
,,,,,,,2716,12.9,10.6,6.7,0
,,,,,,,2717,12.9,10.6,6.7,0
,,,,,,,2718,12.9,10.6,6.7,0
,,,,,,,2719,12.9,10.6,6.7,0
,,,,,,,2720,12.9,10.6,6.7,0
,,,,,,,2721,12.9,10.6,6.7,0
,,,,,,,2722,12.9,10.6,6.7,0
,,,,,,,2723,12.9,10.6,6.7,0
,,,,,,,2724,12.9,10.6,6.7,0
,,,,,,,2725,12.9,10.6,6.7,0
,,,,,,,2726,12.9,10.6,6.7,0
,,,,,,,2727,12.9,10.6,6.7,0
,,,,,,,2728,12.9,10.6,6.7,0
,,,,,,,2729,12.9,10.6,6.7,0
,,,,,,,2730,12.9,10.6,6.7,0
,,,,,,,2731,12.9,10.6,6.7,0
,,,,,,,2732,12.9,10.6,6.7,0
,,,,,,,2733,12.9,10.6,6.7,0
,,,,,,,2734,12.9,10.6,6.7,0
,,,,,,,2735,12.9,10.6,6.7,0
,,,,,,,2736,12.9,10.6,6.7,0
,,,,,,,2737,12.9,10.6,6.7,0
,,,,,,,2738,12.9,10.6,6.7,0
,,,,,,,2739,12.9,10.6,6.7,0
,,,,,,,2740,12.9,10.6,6.7,0
,,,,,,,2741,12.9,10.6,6.7,0
,,,,,,,2742,12.9,10.6,6.7,0
,,,,,,,2743,12.9,10.6,6.7,0
,,,,,,,2744,12.9,10.6,6.7,0
,,,,,,,2745,12.9,10.6,6.7,0
,,,,,,,2746,12.9,10.6,6.7,0
,,,,,,,2747,12.9,10.6,6.7,0
,,,,,,,2748,12.9,10.6,6.7,0
,,,,,,,2749,12.9,10.6,6.7,0
,,,,,,,2750,12.9,10.6,6.7,0
,,,,,,,2751,12.9,10.6,6.7,0
,,,,,,,2752,12.9,10.6,6.7,0
,,,,,,,2753,12.9,10.6,6.7,0
,,,,,,,2754,12.9,10.6,6.7,0
,,,,,,,2755,12.9,10.6,6.7,0
,,,,,,,2756,12.9,10.6,6.7,0
,,,,,,,2757,12.9,10.6,6.7,0
,,,,,,,2758,12.9,10.6,6.7,0
,,,,,,,2759,12.9,10.6,6.7,0
,,,,,,,2760,12.9,10.6,6.7,0
,,,,,,,2761,12.9,10.6,6.7,0
,,,,,,,2762,12.9,10.6,6.7,0
,,,,,,,2763,12.9,10.6,6.7,0
,,,,,,,2764,12.9,10.6,6.7,0
,,,,,,,2765,12.9,10.6,6.7,0
,,,,,,,2766,12.9,10.6,6.7,0
,,,,,,,2767,12.9,10.6,6.7,0
,,,,,,,2768,12.9,10.6,6.7,0
,,,,,,,2769,12.9,10.6,6.7,0
,,,,,,,2770,12.9,10.6,6.7,0
,,,,,,,2771,12.9,10.6,6.7,0
,,,,,,,2772,12.9,10.6,6.7,0
,,,,,,,2773,12.9,10.6,6.7,0
,,,,,,,2774,12.9,10.6,6.7,0
,,,,,,,2775,12.9,10.6,6.7,0
,,,,,,,2776,12.9,10.6,6.7,0
,,,,,,,2777,12.9,10.6,6.7,0
,,,,,,,2778,12.9,10.6,6.7,0
,,,,,,,2779,12.9,10.6,6.7,0
,,,,,,,2780,12.9,10.6,6.7,0
,,,,,,,2781,12.9,10.6,6.7,0
,,,,,,,2782,12.9,10.6,6.7,0
,,,,,,,2783,12.9,10.6,6.7,0
,,,,,,,2784,12.9,10.6,6.7,0
,,,,,,,2785,12.9,10.6,6.7,0
,,,,,,,2786,12.9,10.6,6.7,0
,,,,,,,2787,12.9,10.6,6.7,0
,,,,,,,2788,12.9,10.6,6.7,0
,,,,,,,2789,12.9,10.6,6.7,0
,,,,,,,2790,12.9,10.6,6.7,0
,,,,,,,2791,12.9,10.6,6.7,0
,,,,,,,2792,12.9,10.6,6.7,0
,,,,,,,2793,12.9,10.6,6.7,0
,,,,,,,2794,12.9,10.6,6.7,0
,,,,,,,2795,12.9,10.6,6.7,0
,,,,,,,2796,12.9,10.6,6.7,0
,,,,,,,2797,12.9,10.6,6.7,0
,,,,,,,2798,12.9,10.6,6.7,0
,,,,,,,2799,12.9,10.6,6.7,0
,,,,,,,2800,12.9,10.6,6.7,0
,,,,,,,2801,12.9,10.6,6.7,0
,,,,,,,2802,12.9,10.6,6.7,0
,,,,,,,2803,12.9,10.6,6.7,0
,,,,,,,2804,12.9,10.6,6.7,0
,,,,,,,2805,12.9,10.6,6.7,0
,,,,,,,2806,12.9,10.6,6.7,0
,,,,,,,2807,12.9,10.6,6.7,0
,,,,,,,2808,12.9,10.6,6.7,0
,,,,,,,2809,12.9,10.6,6.7,0
,,,,,,,2810,12.9,10.6,6.7,0
,,,,,,,2811,12.9,10.6,6.7,0
,,,,,,,2812,12.9,10.6,6.7,0
,,,,,,,2813,12.9,10.6,6.7,0
,,,,,,,2814,12.9,10.6,6.7,0
,,,,,,,2815,12.9,10.6,6.7,0
,,,,,,,2816,12.9,10.6,6.7,0
,,,,,,,2817,12.9,10.6,6.7,0
,,,,,,,2818,12.9,10.6,6.7,0
,,,,,,,2819,12.9,10.6,6.7,0
,,,,,,,2820,12.9,10.6,6.7,0
,,,,,,,2821,12.9,10.6,6.7,0
,,,,,,,2822,12.9,10.6,6.7,0
,,,,,,,2823,12.9,10.6,6.7,0
,,,,,,,2824,12.9,10.6,6.7,0
,,,,,,,2825,12.9,10.6,6.7,0
,,,,,,,2826,12.9,10.6,6.7,0
,,,,,,,2827,12.9,10.6,6.7,0
,,,,,,,2828,12.9,10.6,6.7,0
,,,,,,,2829,12.9,10.6,6.7,0
,,,,,,,2830,12.9,10.6,6.7,0
,,,,,,,2831,12.9,10.6,6.7,0
,,,,,,,2832,12.9,10.6,6.7,0
,,,,,,,2833,12.9,10.6,6.7,0
,,,,,,,2834,12.9,10.6,6.7,0
,,,,,,,2835,12.9,10.6,6.7,0
,,,,,,,2836,12.9,10.6,6.7,0
,,,,,,,2837,12.9,10.6,6.7,0
,,,,,,,2838,12.9,10.6,6.7,0
,,,,,,,2839,12.9,10.6,6.7,0
,,,,,,,2840,12.9,10.6,6.7,0
,,,,,,,2841,12.9,10.6,6.7,0
,,,,,,,2842,12.9,10.6,6.7,0
,,,,,,,2843,12.9,10.6,6.7,0
,,,,,,,2844,12.9,10.6,6.7,0
,,,,,,,2845,12.9,10.6,6.7,0
,,,,,,,2846,12.9,10.6,6.7,0
,,,,,,,2847,12.9,10.6,6.7,0
,,,,,,,2848,12.9,10.6,6.7,0
,,,,,,,2849,12.9,10.6,6.7,0
,,,,,,,2850,12.9,10.6,6.7,0
,,,,,,,2851,12.9,10.6,6.7,0
,,,,,,,2852,12.9,10.6,6.7,0
,,,,,,,2853,12.9,10.6,6.7,0
,,,,,,,2854,12.9,10.6,6.7,0
,,,,,,,2855,12.9,10.6,6.7,0
,,,,,,,2856,12.9,10.6,6.7,0
,,,,,,,2857,12.9,10.6,6.7,0
,,,,,,,2858,12.9,10.6,6.7,0
,,,,,,,2859,12.9,10.6,6.7,0
,,,,,,,2860,12.9,10.6,6.7,0
,,,,,,,2861,12.9,10.6,6.7,0
,,,,,,,2862,12.9,10.6,6.7,0
,,,,,,,2863,12.9,10.6,6.7,0
,,,,,,,2864,12.9,10.6,6.7,0
,,,,,,,2865,12.9,10.6,6.7,0
,,,,,,,2866,12.9,10.6,6.7,0
,,,,,,,2867,12.9,10.6,6.7,0
,,,,,,,2868,12.9,10.6,6.7,0
,,,,,,,2869,12.9,10.6,6.7,0
,,,,,,,2870,12.9,10.6,6.7,0
,,,,,,,2871,12.9,10.6,6.7,0
,,,,,,,2872,12.9,10.6,6.7,0
,,,,,,,2873,12.9,10.6,6.7,0
,,,,,,,2874,12.9,10.6,6.7,0
,,,,,,,2875,12.9,10.6,6.7,0
,,,,,,,2876,12.9,10.6,6.7,0
,,,,,,,2877,12.9,10.6,6.7,0
,,,,,,,2878,12.9,10.6,6.7,0
,,,,,,,2879,12.9,10.6,6.7,0
,,,,,,,2880,12.9,10.6,6.7,0
,,,,,,,2881,12.9,10.6,6.7,0
,,,,,,,2882,12.9,10.6,6.7,0
,,,,,,,2883,12.9,10.6,6.7,0
,,,,,,,2884,12.9,10.6,6.7,0
,,,,,,,2885,12.9,10.6,6.7,0
,,,,,,,2886,12.9,10.6,6.7,0
,,,,,,,2887,12.9,10.6,6.7,0
,,,,,,,2888,12.9,10.6,6.7,0
,,,,,,,2889,12.9,10.6,6.7,0
,,,,,,,2890,12.9,10.6,6.7,0
,,,,,,,2891,12.9,10.6,6.7,0
,,,,,,,2892,12.9,10.6,6.7,0
,,,,,,,2893,12.9,10.6,6.7,0
,,,,,,,2894,12.9,10.6,6.7,0
,,,,,,,2895,12.9,10.6,6.7,0
,,,,,,,2896,12.9,10.6,6.7,0
,,,,,,,2897,12.9,10.6,6.7,0
,,,,,,,2898,12.9,10.6,6.7,0
,,,,,,,2899,12.9,10.6,6.7,0
,,,,,,,2900,12.9,10.6,6.7,0
,,,,,,,2901,12.9,10.6,6.7,0
,,,,,,,2902,12.9,10.6,6.7,0
,,,,,,,2903,12.9,10.6,6.7,0
,,,,,,,2904,12.9,10.6,6.7,0
,,,,,,,2905,12.9,10.6,6.7,0
,,,,,,,2906,12.9,10.6,6.7,0
,,,,,,,2907,12.9,10.6,6.7,0
,,,,,,,2908,12.9,10.6,6.7,0
,,,,,,,2909,12.9,10.6,6.7,0
,,,,,,,2910,12.9,10.6,6.7,0
,,,,,,,2911,12.9,10.6,6.7,0
,,,,,,,2912,12.9,10.6,6.7,0
,,,,,,,2913,12.9,10.6,6.7,0
,,,,,,,2914,12.9,10.6,6.7,0
,,,,,,,2915,12.9,10.6,6.7,0
,,,,,,,2916,12.9,10.6,6.7,0
,,,,,,,2917,12.9,10.6,6.7,0
,,,,,,,2918,12.9,10.6,6.7,0
,,,,,,,2919,12.9,10.6,6.7,0
,,,,,,,2920,12.9,10.6,6.7,0
,,,,,,,2921,12.9,10.6,6.7,0
,,,,,,,2922,12.9,10.6,6.7,0
,,,,,,,2923,12.9,10.6,6.7,0
,,,,,,,2924,12.9,10.6,6.7,0
,,,,,,,2925,12.9,10.6,6.7,0
,,,,,,,2926,12.9,10.6,6.7,0
,,,,,,,2927,12.9,10.6,6.7,0
,,,,,,,2928,12.9,10.6,6.7,0
,,,,,,,2929,12.9,10.6,6.7,0
,,,,,,,2930,12.9,10.6,6.7,0
,,,,,,,2931,12.9,10.6,6.7,0
,,,,,,,2932,12.9,10.6,6.7,0
,,,,,,,2933,12.9,10.6,6.7,0
,,,,,,,2934,12.9,10.6,6.7,0
,,,,,,,2935,12.9,10.6,6.7,0
,,,,,,,2936,12.9,10.6,6.7,0
,,,,,,,2937,12.9,10.6,6.7,0
,,,,,,,2938,12.9,10.6,6.7,0
,,,,,,,2939,12.9,10.6,6.7,0
,,,,,,,2940,12.9,10.6,6.7,0
,,,,,,,2941,12.9,10.6,6.7,0
,,,,,,,2942,12.9,10.6,6.7,0
,,,,,,,2943,12.9,10.6,6.7,0
,,,,,,,2944,12.9,10.6,6.7,0
,,,,,,,2945,12.9,10.6,6.7,0
,,,,,,,2946,12.9,10.6,6.7,0
,,,,,,,2947,12.9,10.6,6.7,0
,,,,,,,2948,12.9,10.6,6.7,0
,,,,,,,2949,12.9,10.6,6.7,0
,,,,,,,2950,12.9,10.6,6.7,0
,,,,,,,2951,12.9,10.6,6.7,0
,,,,,,,2952,12.9,10.6,6.7,0
,,,,,,,2953,12.9,10.6,6.7,0
,,,,,,,2954,12.9,10.6,6.7,0
,,,,,,,2955,12.9,10.6,6.7,0
,,,,,,,2956,12.9,10.6,6.7,0
,,,,,,,2957,12.9,10.6,6.7,0
,,,,,,,2958,12.9,10.6,6.7,0
,,,,,,,2959,12.9,10.6,6.7,0
,,,,,,,2960,12.9,10.6,6.7,0
,,,,,,,2961,12.9,10.6,6.7,0
,,,,,,,2962,12.9,10.6,6.7,0
,,,,,,,2963,12.9,10.6,6.7,0
,,,,,,,2964,12.9,10.6,6.7,0
,,,,,,,2965,12.9,10.6,6.7,0
,,,,,,,2966,12.9,10.6,6.7,0
,,,,,,,2967,12.9,10.6,6.7,0
,,,,,,,2968,12.9,10.6,6.7,0
,,,,,,,2969,12.9,10.6,6.7,0
,,,,,,,2970,12.9,10.6,6.7,0
,,,,,,,2971,12.9,10.6,6.7,0
,,,,,,,2972,12.9,10.6,6.7,0
,,,,,,,2973,12.9,10.6,6.7,0
,,,,,,,2974,12.9,10.6,6.7,0
,,,,,,,2975,12.9,10.6,6.7,0
,,,,,,,2976,12.9,10.6,6.7,0
,,,,,,,2977,12.9,10.6,6.7,0
,,,,,,,2978,12.9,10.6,6.7,0
,,,,,,,2979,12.9,10.6,6.7,0
,,,,,,,2980,12.9,10.6,6.7,0
,,,,,,,2981,12.9,10.6,6.7,0
