Time_Index,Liquid_DAC_1,Liquid_DAC_2,Liquid_DAC_3,Liquid_DAC_4,Liquid_DAC_5,Liquid_DAC_6,Liquid_DAC_7,Liquid_DAC_8,Liquid_DAC_9,Solid_DAC_1,Solid_DAC_2,Solid_DAC_3,Solid_DAC_4,Solid_DAC_5,Solid_DAC_6,Solid_DAC_7,Solid_DAC_8,Solid_DAC_9
1774,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1775,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1776,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1777,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1778,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1779,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1780,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1781,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1782,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1783,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1784,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1785,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1786,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1787,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1788,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1789,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1790,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1791,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1792,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1793,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1794,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1795,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1796,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1797,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1798,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1799,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1800,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1801,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1802,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1803,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1804,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1805,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1806,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1807,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1808,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1809,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1810,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1811,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1812,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1813,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1814,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1815,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1816,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1817,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1818,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1819,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1820,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1821,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1822,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1823,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1824,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1825,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1826,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1827,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1828,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1829,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1830,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1831,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1832,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1833,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1834,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1835,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1836,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1837,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1838,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1839,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1840,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1841,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1842,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1843,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1844,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1845,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1846,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1847,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1848,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1849,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1850,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1851,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1852,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1853,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1854,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1855,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1856,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1857,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1858,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1859,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1860,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1861,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1862,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1863,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1864,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1865,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1866,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1867,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1868,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1869,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1870,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1871,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1872,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1873,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1874,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1875,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1876,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1877,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1878,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1879,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1880,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1881,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1882,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1883,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1884,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1885,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1886,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1887,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1888,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1889,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1890,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1891,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1892,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1893,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1894,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1895,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1896,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1897,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1898,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1899,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1900,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1901,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1902,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1903,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1904,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1905,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1906,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1907,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1908,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1909,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1910,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1911,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1912,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1913,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1914,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1915,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1916,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1917,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1918,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1919,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1920,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1921,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1922,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1923,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1924,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1925,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1926,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1927,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1928,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1929,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1930,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1931,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1932,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1933,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1934,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1935,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1936,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1937,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1938,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1939,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1940,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1941,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1942,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1943,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1944,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1945,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1946,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1947,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1948,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1949,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1950,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1951,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1952,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1953,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1954,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1955,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1956,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1957,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1958,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1959,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1960,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1961,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1962,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1963,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1964,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1965,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1966,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1967,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1968,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1969,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1970,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1971,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1972,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1973,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1974,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1975,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1976,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1977,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1978,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1979,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1980,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1981,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1982,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1983,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1984,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1985,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1986,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1987,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1988,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1989,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1990,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1991,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1992,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1993,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1994,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1995,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1996,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1997,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1998,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
1999,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2000,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2001,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2002,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2003,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2004,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2005,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2006,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2007,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2008,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2009,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2010,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2011,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2012,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2013,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2014,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2015,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2016,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2017,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2018,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2019,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2020,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2021,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2022,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2023,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2024,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2025,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2026,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2027,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2028,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2029,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2030,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2031,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2032,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2033,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2034,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2035,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2036,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2037,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2038,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2039,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2040,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2041,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2042,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
2043,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
