Time_Index,elec_price_per_MWh_z1,elec_price_per_MWh_z2,elec_price_per_MWh_z3
4714,0.04,0.04,0.04
4715,0.04,0.04,0.04
4716,0.04,0.04,0.04
4717,0.04,0.04,0.04
4718,0.04,0.04,0.04
4719,0.04,0.04,0.04
4720,0.04,0.04,0.04
4721,0.04,0.04,0.04
4722,0.04,0.04,0.04
4723,0.04,0.04,0.04
4724,0.04,0.04,0.04
4725,0.04,0.04,0.04
4726,0.04,0.04,0.04
4727,0.04,0.04,0.04
4728,0.04,0.04,0.04
4729,0.04,0.04,0.04
4730,0.04,0.04,0.04
4731,0.04,0.04,0.04
4732,0.04,0.04,0.04
4733,0.04,0.04,0.04
4734,0.04,0.04,0.04
4735,0.04,0.04,0.04
4736,0.04,0.04,0.04
4737,0.04,0.04,0.04
4738,0.04,0.04,0.04
4739,0.04,0.04,0.04
4740,0.04,0.04,0.04
4741,0.04,0.04,0.04
4742,0.04,0.04,0.04
4743,0.04,0.04,0.04
4744,0.04,0.04,0.04
4745,0.04,0.04,0.04
4746,0.04,0.04,0.04
4747,0.04,0.04,0.04
4748,0.04,0.04,0.04
4749,0.04,0.04,0.04
4750,0.04,0.04,0.04
4751,0.04,0.04,0.04
4752,0.04,0.04,0.04
4753,0.04,0.04,0.04
4754,0.04,0.04,0.04
4755,0.04,0.04,0.04
4756,0.04,0.04,0.04
4757,0.04,0.04,0.04
4758,0.04,0.04,0.04
4759,0.04,0.04,0.04
4760,0.04,0.04,0.04
4761,0.04,0.04,0.04
4762,0.04,0.04,0.04
4763,0.04,0.04,0.04
4764,0.04,0.04,0.04
4765,0.04,0.04,0.04
4766,0.04,0.04,0.04
4767,0.04,0.04,0.04
4768,0.04,0.04,0.04
4769,0.04,0.04,0.04
4770,0.04,0.04,0.04
4771,0.04,0.04,0.04
4772,0.04,0.04,0.04
4773,0.04,0.04,0.04
4774,0.04,0.04,0.04
4775,0.04,0.04,0.04
4776,0.04,0.04,0.04
4777,0.04,0.04,0.04
4778,0.04,0.04,0.04
4779,0.04,0.04,0.04
4780,0.04,0.04,0.04
4781,0.04,0.04,0.04
4782,0.04,0.04,0.04
4783,0.04,0.04,0.04
4784,0.04,0.04,0.04
4785,0.04,0.04,0.04
4786,0.04,0.04,0.04
4787,0.04,0.04,0.04
4788,0.04,0.04,0.04
4789,0.04,0.04,0.04
4790,0.04,0.04,0.04
4791,0.04,0.04,0.04
4792,0.04,0.04,0.04
4793,0.04,0.04,0.04
4794,0.04,0.04,0.04
4795,0.04,0.04,0.04
4796,0.04,0.04,0.04
4797,0.04,0.04,0.04
4798,0.04,0.04,0.04
4799,0.04,0.04,0.04
4800,0.04,0.04,0.04
4801,0.04,0.04,0.04
4802,0.04,0.04,0.04
4803,0.04,0.04,0.04
4804,0.04,0.04,0.04
4805,0.04,0.04,0.04
4806,0.04,0.04,0.04
4807,0.04,0.04,0.04
4808,0.04,0.04,0.04
4809,0.04,0.04,0.04
4810,0.04,0.04,0.04
4811,0.04,0.04,0.04
4812,0.04,0.04,0.04
4813,0.04,0.04,0.04
4814,0.04,0.04,0.04
4815,0.04,0.04,0.04
4816,0.04,0.04,0.04
4817,0.04,0.04,0.04
4818,0.04,0.04,0.04
4819,0.04,0.04,0.04
4820,0.04,0.04,0.04
4821,0.04,0.04,0.04
4822,0.04,0.04,0.04
4823,0.04,0.04,0.04
4824,0.04,0.04,0.04
4825,0.04,0.04,0.04
4826,0.04,0.04,0.04
4827,0.04,0.04,0.04
4828,0.04,0.04,0.04
4829,0.04,0.04,0.04
4830,0.04,0.04,0.04
4831,0.04,0.04,0.04
4832,0.04,0.04,0.04
4833,0.04,0.04,0.04
4834,0.04,0.04,0.04
4835,0.04,0.04,0.04
4836,0.04,0.04,0.04
4837,0.04,0.04,0.04
4838,0.04,0.04,0.04
4839,0.04,0.04,0.04
4840,0.04,0.04,0.04
4841,0.04,0.04,0.04
4842,0.04,0.04,0.04
4843,0.04,0.04,0.04
4844,0.04,0.04,0.04
4845,0.04,0.04,0.04
4846,0.04,0.04,0.04
4847,0.04,0.04,0.04
4848,0.04,0.04,0.04
4849,0.04,0.04,0.04
4850,0.04,0.04,0.04
4851,0.04,0.04,0.04
4852,0.04,0.04,0.04
4853,0.04,0.04,0.04
4854,0.04,0.04,0.04
4855,0.04,0.04,0.04
4856,0.04,0.04,0.04
4857,0.04,0.04,0.04
4858,0.04,0.04,0.04
4859,0.04,0.04,0.04
4860,0.04,0.04,0.04
4861,0.04,0.04,0.04
4862,0.04,0.04,0.04
4863,0.04,0.04,0.04
4864,0.04,0.04,0.04
4865,0.04,0.04,0.04
4866,0.04,0.04,0.04
4867,0.04,0.04,0.04
4868,0.04,0.04,0.04
4869,0.04,0.04,0.04
4870,0.04,0.04,0.04
4871,0.04,0.04,0.04
4872,0.04,0.04,0.04
4873,0.04,0.04,0.04
4874,0.04,0.04,0.04
4875,0.04,0.04,0.04
4876,0.04,0.04,0.04
4877,0.04,0.04,0.04
4878,0.04,0.04,0.04
4879,0.04,0.04,0.04
4880,0.04,0.04,0.04
4881,0.04,0.04,0.04
4882,0.04,0.04,0.04
4883,0.04,0.04,0.04
4884,0.04,0.04,0.04
4885,0.04,0.04,0.04
4886,0.04,0.04,0.04
4887,0.04,0.04,0.04
4888,0.04,0.04,0.04
4889,0.04,0.04,0.04
4890,0.04,0.04,0.04
4891,0.04,0.04,0.04
4892,0.04,0.04,0.04
4893,0.04,0.04,0.04
4894,0.04,0.04,0.04
4895,0.04,0.04,0.04
4896,0.04,0.04,0.04
4897,0.04,0.04,0.04
4898,0.04,0.04,0.04
4899,0.04,0.04,0.04
4900,0.04,0.04,0.04
4901,0.04,0.04,0.04
4902,0.04,0.04,0.04
4903,0.04,0.04,0.04
4904,0.04,0.04,0.04
4905,0.04,0.04,0.04
4906,0.04,0.04,0.04
4907,0.04,0.04,0.04
4908,0.04,0.04,0.04
4909,0.04,0.04,0.04
4910,0.04,0.04,0.04
4911,0.04,0.04,0.04
4912,0.04,0.04,0.04
4913,0.04,0.04,0.04
4914,0.04,0.04,0.04
4915,0.04,0.04,0.04
4916,0.04,0.04,0.04
4917,0.04,0.04,0.04
4918,0.04,0.04,0.04
4919,0.04,0.04,0.04
4920,0.04,0.04,0.04
4921,0.04,0.04,0.04
4922,0.04,0.04,0.04
4923,0.04,0.04,0.04
4924,0.04,0.04,0.04
4925,0.04,0.04,0.04
4926,0.04,0.04,0.04
4927,0.04,0.04,0.04
4928,0.04,0.04,0.04
4929,0.04,0.04,0.04
4930,0.04,0.04,0.04
4931,0.04,0.04,0.04
4932,0.04,0.04,0.04
4933,0.04,0.04,0.04
4934,0.04,0.04,0.04
4935,0.04,0.04,0.04
4936,0.04,0.04,0.04
4937,0.04,0.04,0.04
4938,0.04,0.04,0.04
4939,0.04,0.04,0.04
4940,0.04,0.04,0.04
4941,0.04,0.04,0.04
4942,0.04,0.04,0.04
4943,0.04,0.04,0.04
4944,0.04,0.04,0.04
4945,0.04,0.04,0.04
4946,0.04,0.04,0.04
4947,0.04,0.04,0.04
4948,0.04,0.04,0.04
4949,0.04,0.04,0.04
4950,0.04,0.04,0.04
4951,0.04,0.04,0.04
4952,0.04,0.04,0.04
4953,0.04,0.04,0.04
4954,0.04,0.04,0.04
4955,0.04,0.04,0.04
4956,0.04,0.04,0.04
4957,0.04,0.04,0.04
4958,0.04,0.04,0.04
4959,0.04,0.04,0.04
4960,0.04,0.04,0.04
4961,0.04,0.04,0.04
4962,0.04,0.04,0.04
4963,0.04,0.04,0.04
4964,0.04,0.04,0.04
4965,0.04,0.04,0.04
4966,0.04,0.04,0.04
4967,0.04,0.04,0.04
4968,0.04,0.04,0.04
4969,0.04,0.04,0.04
4970,0.04,0.04,0.04
4971,0.04,0.04,0.04
4972,0.04,0.04,0.04
4973,0.04,0.04,0.04
4974,0.04,0.04,0.04
4975,0.04,0.04,0.04
4976,0.04,0.04,0.04
4977,0.04,0.04,0.04
4978,0.04,0.04,0.04
4979,0.04,0.04,0.04
4980,0.04,0.04,0.04
4981,0.04,0.04,0.04
4982,0.04,0.04,0.04
4983,0.04,0.04,0.04
4984,0.04,0.04,0.04
4985,0.04,0.04,0.04
4986,0.04,0.04,0.04
4987,0.04,0.04,0.04
4988,0.04,0.04,0.04
4989,0.04,0.04,0.04
4990,0.04,0.04,0.04
4991,0.04,0.04,0.04
4992,0.04,0.04,0.04
4993,0.04,0.04,0.04
4994,0.04,0.04,0.04
4995,0.04,0.04,0.04
4996,0.04,0.04,0.04
4997,0.04,0.04,0.04
4998,0.04,0.04,0.04
4999,0.04,0.04,0.04
5000,0.04,0.04,0.04
5001,0.04,0.04,0.04
5002,0.04,0.04,0.04
5003,0.04,0.04,0.04
5004,0.04,0.04,0.04
5005,0.04,0.04,0.04
5006,0.04,0.04,0.04
5007,0.04,0.04,0.04
5008,0.04,0.04,0.04
5009,0.04,0.04,0.04
5010,0.04,0.04,0.04
5011,0.04,0.04,0.04
5012,0.04,0.04,0.04
5013,0.04,0.04,0.04
5014,0.04,0.04,0.04
5015,0.04,0.04,0.04
5016,0.04,0.04,0.04
5017,0.04,0.04,0.04
5018,0.04,0.04,0.04
5019,0.04,0.04,0.04
5020,0.04,0.04,0.04
5021,0.04,0.04,0.04
5022,0.04,0.04,0.04
5023,0.04,0.04,0.04
5024,0.04,0.04,0.04
5025,0.04,0.04,0.04
5026,0.04,0.04,0.04
5027,0.04,0.04,0.04
5028,0.04,0.04,0.04
5029,0.04,0.04,0.04
5030,0.04,0.04,0.04
5031,0.04,0.04,0.04
5032,0.04,0.04,0.04
5033,0.04,0.04,0.04
5034,0.04,0.04,0.04
5035,0.04,0.04,0.04
5036,0.04,0.04,0.04
5037,0.04,0.04,0.04
5038,0.04,0.04,0.04
5039,0.04,0.04,0.04
5040,0.04,0.04,0.04
5041,0.04,0.04,0.04
5042,0.04,0.04,0.04
5043,0.04,0.04,0.04
5044,0.04,0.04,0.04
5045,0.04,0.04,0.04
5046,0.04,0.04,0.04
5047,0.04,0.04,0.04
5048,0.04,0.04,0.04
5049,0.04,0.04,0.04
5050,0.04,0.04,0.04
5051,0.04,0.04,0.04
5052,0.04,0.04,0.04
5053,0.04,0.04,0.04
5054,0.04,0.04,0.04
5055,0.04,0.04,0.04
5056,0.04,0.04,0.04
5057,0.04,0.04,0.04
5058,0.04,0.04,0.04
5059,0.04,0.04,0.04
5060,0.04,0.04,0.04
5061,0.04,0.04,0.04
5062,0.04,0.04,0.04
5063,0.04,0.04,0.04
5064,0.04,0.04,0.04
5065,0.04,0.04,0.04
5066,0.04,0.04,0.04
5067,0.04,0.04,0.04
5068,0.04,0.04,0.04
5069,0.04,0.04,0.04
5070,0.04,0.04,0.04
5071,0.04,0.04,0.04
5072,0.04,0.04,0.04
5073,0.04,0.04,0.04
5074,0.04,0.04,0.04
5075,0.04,0.04,0.04
5076,0.04,0.04,0.04
5077,0.04,0.04,0.04
5078,0.04,0.04,0.04
5079,0.04,0.04,0.04
5080,0.04,0.04,0.04
5081,0.04,0.04,0.04
5082,0.04,0.04,0.04
5083,0.04,0.04,0.04
5084,0.04,0.04,0.04
5085,0.04,0.04,0.04
5086,0.04,0.04,0.04
5087,0.04,0.04,0.04
5088,0.04,0.04,0.04
5089,0.04,0.04,0.04
5090,0.04,0.04,0.04
5091,0.04,0.04,0.04
5092,0.04,0.04,0.04
5093,0.04,0.04,0.04
5094,0.04,0.04,0.04
5095,0.04,0.04,0.04
5096,0.04,0.04,0.04
5097,0.04,0.04,0.04
5098,0.04,0.04,0.04
5099,0.04,0.04,0.04
5100,0.04,0.04,0.04
5101,0.04,0.04,0.04
5102,0.04,0.04,0.04
5103,0.04,0.04,0.04
5104,0.04,0.04,0.04
5105,0.04,0.04,0.04
5106,0.04,0.04,0.04
5107,0.04,0.04,0.04
5108,0.04,0.04,0.04
5109,0.04,0.04,0.04
5110,0.04,0.04,0.04
5111,0.04,0.04,0.04
5112,0.04,0.04,0.04
5113,0.04,0.04,0.04
5114,0.04,0.04,0.04
5115,0.04,0.04,0.04
5116,0.04,0.04,0.04
5117,0.04,0.04,0.04
5118,0.04,0.04,0.04
5119,0.04,0.04,0.04
5120,0.04,0.04,0.04
5121,0.04,0.04,0.04
5122,0.04,0.04,0.04
5123,0.04,0.04,0.04
5124,0.04,0.04,0.04
5125,0.04,0.04,0.04
5126,0.04,0.04,0.04
5127,0.04,0.04,0.04
5128,0.04,0.04,0.04
5129,0.04,0.04,0.04
5130,0.04,0.04,0.04
5131,0.04,0.04,0.04
5132,0.04,0.04,0.04
5133,0.04,0.04,0.04
5134,0.04,0.04,0.04
5135,0.04,0.04,0.04
5136,0.04,0.04,0.04
5137,0.04,0.04,0.04
5138,0.04,0.04,0.04
5139,0.04,0.04,0.04
5140,0.04,0.04,0.04
5141,0.04,0.04,0.04
5142,0.04,0.04,0.04
5143,0.04,0.04,0.04
5144,0.04,0.04,0.04
5145,0.04,0.04,0.04
5146,0.04,0.04,0.04
5147,0.04,0.04,0.04
5148,0.04,0.04,0.04
5149,0.04,0.04,0.04
5150,0.04,0.04,0.04
5151,0.04,0.04,0.04
5152,0.04,0.04,0.04
5153,0.04,0.04,0.04
5154,0.04,0.04,0.04
5155,0.04,0.04,0.04
5156,0.04,0.04,0.04
5157,0.04,0.04,0.04
5158,0.04,0.04,0.04
5159,0.04,0.04,0.04
5160,0.04,0.04,0.04
5161,0.04,0.04,0.04
5162,0.04,0.04,0.04
5163,0.04,0.04,0.04
5164,0.04,0.04,0.04
5165,0.04,0.04,0.04
5166,0.04,0.04,0.04
5167,0.04,0.04,0.04
5168,0.04,0.04,0.04
5169,0.04,0.04,0.04
5170,0.04,0.04,0.04
5171,0.04,0.04,0.04
5172,0.04,0.04,0.04
5173,0.04,0.04,0.04
5174,0.04,0.04,0.04
5175,0.04,0.04,0.04
5176,0.04,0.04,0.04
5177,0.04,0.04,0.04
5178,0.04,0.04,0.04
5179,0.04,0.04,0.04
5180,0.04,0.04,0.04
5181,0.04,0.04,0.04
5182,0.04,0.04,0.04
5183,0.04,0.04,0.04
5184,0.04,0.04,0.04
5185,0.04,0.04,0.04
5186,0.04,0.04,0.04
5187,0.04,0.04,0.04
5188,0.04,0.04,0.04
5189,0.04,0.04,0.04
5190,0.04,0.04,0.04
5191,0.04,0.04,0.04
5192,0.04,0.04,0.04
5193,0.04,0.04,0.04
5194,0.04,0.04,0.04
5195,0.04,0.04,0.04
5196,0.04,0.04,0.04
5197,0.04,0.04,0.04
5198,0.04,0.04,0.04
5199,0.04,0.04,0.04
5200,0.04,0.04,0.04
5201,0.04,0.04,0.04
5202,0.04,0.04,0.04
5203,0.04,0.04,0.04
5204,0.04,0.04,0.04
5205,0.04,0.04,0.04
5206,0.04,0.04,0.04
5207,0.04,0.04,0.04
5208,0.04,0.04,0.04
5209,0.04,0.04,0.04
5210,0.04,0.04,0.04
5211,0.04,0.04,0.04
5212,0.04,0.04,0.04
5213,0.04,0.04,0.04
5214,0.04,0.04,0.04
5215,0.04,0.04,0.04
5216,0.04,0.04,0.04
5217,0.04,0.04,0.04
5218,0.04,0.04,0.04
5219,0.04,0.04,0.04
5220,0.04,0.04,0.04
5221,0.04,0.04,0.04
5222,0.04,0.04,0.04
5223,0.04,0.04,0.04
5224,0.04,0.04,0.04
5225,0.04,0.04,0.04
5226,0.04,0.04,0.04
5227,0.04,0.04,0.04
5228,0.04,0.04,0.04
5229,0.04,0.04,0.04
5230,0.04,0.04,0.04
5231,0.04,0.04,0.04
5232,0.04,0.04,0.04
5233,0.04,0.04,0.04
5234,0.04,0.04,0.04
5235,0.04,0.04,0.04
5236,0.04,0.04,0.04
5237,0.04,0.04,0.04
5238,0.04,0.04,0.04
5239,0.04,0.04,0.04
5240,0.04,0.04,0.04
5241,0.04,0.04,0.04
5242,0.04,0.04,0.04
5243,0.04,0.04,0.04
5244,0.04,0.04,0.04
5245,0.04,0.04,0.04
5246,0.04,0.04,0.04
5247,0.04,0.04,0.04
5248,0.04,0.04,0.04
5249,0.04,0.04,0.04
5250,0.04,0.04,0.04
5251,0.04,0.04,0.04
5252,0.04,0.04,0.04
5253,0.04,0.04,0.04
5254,0.04,0.04,0.04
5255,0.04,0.04,0.04
5256,0.04,0.04,0.04
5257,0.04,0.04,0.04
5258,0.04,0.04,0.04
5259,0.04,0.04,0.04
5260,0.04,0.04,0.04
5261,0.04,0.04,0.04
5262,0.04,0.04,0.04
5263,0.04,0.04,0.04
5264,0.04,0.04,0.04
5265,0.04,0.04,0.04
5266,0.04,0.04,0.04
5267,0.04,0.04,0.04
5268,0.04,0.04,0.04
5269,0.04,0.04,0.04
5270,0.04,0.04,0.04
5271,0.04,0.04,0.04
5272,0.04,0.04,0.04
5273,0.04,0.04,0.04
5274,0.04,0.04,0.04
5275,0.04,0.04,0.04
5276,0.04,0.04,0.04
5277,0.04,0.04,0.04
5278,0.04,0.04,0.04
5279,0.04,0.04,0.04
5280,0.04,0.04,0.04
5281,0.04,0.04,0.04
5282,0.04,0.04,0.04
5283,0.04,0.04,0.04
5284,0.04,0.04,0.04
5285,0.04,0.04,0.04
5286,0.04,0.04,0.04
5287,0.04,0.04,0.04
5288,0.04,0.04,0.04
5289,0.04,0.04,0.04
5290,0.04,0.04,0.04
5291,0.04,0.04,0.04
5292,0.04,0.04,0.04
5293,0.04,0.04,0.04
5294,0.04,0.04,0.04
5295,0.04,0.04,0.04
5296,0.04,0.04,0.04
5297,0.04,0.04,0.04
5298,0.04,0.04,0.04
5299,0.04,0.04,0.04
5300,0.04,0.04,0.04
5301,0.04,0.04,0.04
5302,0.04,0.04,0.04
5303,0.04,0.04,0.04
5304,0.04,0.04,0.04
5305,0.04,0.04,0.04
5306,0.04,0.04,0.04
5307,0.04,0.04,0.04
5308,0.04,0.04,0.04
5309,0.04,0.04,0.04
5310,0.04,0.04,0.04
5311,0.04,0.04,0.04
5312,0.04,0.04,0.04
5313,0.04,0.04,0.04
5314,0.04,0.04,0.04
5315,0.04,0.04,0.04
5316,0.04,0.04,0.04
5317,0.04,0.04,0.04
5318,0.04,0.04,0.04
5319,0.04,0.04,0.04
5320,0.04,0.04,0.04
5321,0.04,0.04,0.04
5322,0.04,0.04,0.04
5323,0.04,0.04,0.04
5324,0.04,0.04,0.04
5325,0.04,0.04,0.04
5326,0.04,0.04,0.04
5327,0.04,0.04,0.04
5328,0.04,0.04,0.04
5329,0.04,0.04,0.04
5330,0.04,0.04,0.04
5331,0.04,0.04,0.04
5332,0.04,0.04,0.04
5333,0.04,0.04,0.04
5334,0.04,0.04,0.04
5335,0.04,0.04,0.04
5336,0.04,0.04,0.04
5337,0.04,0.04,0.04
5338,0.04,0.04,0.04
5339,0.04,0.04,0.04
5340,0.04,0.04,0.04
5341,0.04,0.04,0.04
5342,0.04,0.04,0.04
5343,0.04,0.04,0.04
5344,0.04,0.04,0.04
5345,0.04,0.04,0.04
5346,0.04,0.04,0.04
5347,0.04,0.04,0.04
5348,0.04,0.04,0.04
5349,0.04,0.04,0.04
5350,0.04,0.04,0.04
5351,0.04,0.04,0.04
5352,0.04,0.04,0.04
5353,0.04,0.04,0.04
5354,0.04,0.04,0.04
5355,0.04,0.04,0.04
5356,0.04,0.04,0.04
5357,0.04,0.04,0.04
5358,0.04,0.04,0.04
5359,0.04,0.04,0.04
5360,0.04,0.04,0.04
5361,0.04,0.04,0.04
5362,0.04,0.04,0.04
5363,0.04,0.04,0.04
5364,0.04,0.04,0.04
5365,0.04,0.04,0.04
5366,0.04,0.04,0.04
5367,0.04,0.04,0.04
5368,0.04,0.04,0.04
5369,0.04,0.04,0.04
5370,0.04,0.04,0.04
5371,0.04,0.04,0.04
5372,0.04,0.04,0.04
5373,0.04,0.04,0.04
5374,0.04,0.04,0.04
5375,0.04,0.04,0.04
5376,0.04,0.04,0.04
5377,0.04,0.04,0.04
5378,0.04,0.04,0.04
5379,0.04,0.04,0.04
5380,0.04,0.04,0.04
5381,0.04,0.04,0.04
5382,0.04,0.04,0.04
5383,0.04,0.04,0.04
5384,0.04,0.04,0.04
5385,0.04,0.04,0.04
5386,0.04,0.04,0.04
5387,0.04,0.04,0.04
5388,0.04,0.04,0.04
5389,0.04,0.04,0.04
5390,0.04,0.04,0.04
5391,0.04,0.04,0.04
5392,0.04,0.04,0.04
5393,0.04,0.04,0.04
5394,0.04,0.04,0.04
5395,0.04,0.04,0.04
5396,0.04,0.04,0.04
5397,0.04,0.04,0.04
5398,0.04,0.04,0.04
5399,0.04,0.04,0.04
5400,0.04,0.04,0.04
5401,0.04,0.04,0.04
5402,0.04,0.04,0.04
5403,0.04,0.04,0.04
5404,0.04,0.04,0.04
5405,0.04,0.04,0.04
5406,0.04,0.04,0.04
5407,0.04,0.04,0.04
5408,0.04,0.04,0.04
5409,0.04,0.04,0.04
5410,0.04,0.04,0.04
5411,0.04,0.04,0.04
5412,0.04,0.04,0.04
5413,0.04,0.04,0.04
5414,0.04,0.04,0.04
5415,0.04,0.04,0.04
5416,0.04,0.04,0.04
5417,0.04,0.04,0.04
5418,0.04,0.04,0.04
5419,0.04,0.04,0.04
5420,0.04,0.04,0.04
5421,0.04,0.04,0.04
5422,0.04,0.04,0.04
5423,0.04,0.04,0.04
5424,0.04,0.04,0.04
5425,0.04,0.04,0.04
5426,0.04,0.04,0.04
5427,0.04,0.04,0.04
5428,0.04,0.04,0.04
5429,0.04,0.04,0.04
5430,0.04,0.04,0.04
5431,0.04,0.04,0.04
5432,0.04,0.04,0.04
5433,0.04,0.04,0.04
5434,0.04,0.04,0.04
5435,0.04,0.04,0.04
5436,0.04,0.04,0.04
5437,0.04,0.04,0.04
5438,0.04,0.04,0.04
5439,0.04,0.04,0.04
5440,0.04,0.04,0.04
5441,0.04,0.04,0.04
5442,0.04,0.04,0.04
5443,0.04,0.04,0.04
5444,0.04,0.04,0.04
5445,0.04,0.04,0.04
5446,0.04,0.04,0.04
5447,0.04,0.04,0.04
5448,0.04,0.04,0.04
5449,0.04,0.04,0.04
5450,0.04,0.04,0.04
5451,0.04,0.04,0.04
5452,0.04,0.04,0.04
5453,0.04,0.04,0.04
5454,0.04,0.04,0.04
5455,0.04,0.04,0.04
5456,0.04,0.04,0.04
5457,0.04,0.04,0.04
5458,0.04,0.04,0.04
5459,0.04,0.04,0.04
5460,0.04,0.04,0.04
5461,0.04,0.04,0.04
5462,0.04,0.04,0.04
5463,0.04,0.04,0.04
5464,0.04,0.04,0.04
5465,0.04,0.04,0.04
5466,0.04,0.04,0.04
5467,0.04,0.04,0.04
5468,0.04,0.04,0.04
5469,0.04,0.04,0.04
5470,0.04,0.04,0.04
5471,0.04,0.04,0.04
5472,0.04,0.04,0.04
5473,0.04,0.04,0.04
5474,0.04,0.04,0.04
5475,0.04,0.04,0.04
5476,0.04,0.04,0.04
5477,0.04,0.04,0.04
5478,0.04,0.04,0.04
5479,0.04,0.04,0.04
5480,0.04,0.04,0.04
5481,0.04,0.04,0.04
5482,0.04,0.04,0.04
5483,0.04,0.04,0.04
5484,0.04,0.04,0.04
5485,0.04,0.04,0.04
5486,0.04,0.04,0.04
5487,0.04,0.04,0.04
5488,0.04,0.04,0.04
5489,0.04,0.04,0.04
5490,0.04,0.04,0.04
5491,0.04,0.04,0.04
5492,0.04,0.04,0.04
5493,0.04,0.04,0.04
5494,0.04,0.04,0.04
5495,0.04,0.04,0.04
5496,0.04,0.04,0.04
5497,0.04,0.04,0.04
5498,0.04,0.04,0.04
5499,0.04,0.04,0.04
5500,0.04,0.04,0.04
5501,0.04,0.04,0.04
5502,0.04,0.04,0.04
5503,0.04,0.04,0.04
5504,0.04,0.04,0.04
5505,0.04,0.04,0.04
5506,0.04,0.04,0.04
5507,0.04,0.04,0.04
5508,0.04,0.04,0.04
5509,0.04,0.04,0.04
5510,0.04,0.04,0.04
5511,0.04,0.04,0.04
5512,0.04,0.04,0.04
5513,0.04,0.04,0.04
5514,0.04,0.04,0.04
5515,0.04,0.04,0.04
5516,0.04,0.04,0.04
5517,0.04,0.04,0.04
5518,0.04,0.04,0.04
5519,0.04,0.04,0.04
5520,0.04,0.04,0.04
5521,0.04,0.04,0.04
5522,0.04,0.04,0.04
5523,0.04,0.04,0.04
5524,0.04,0.04,0.04
5525,0.04,0.04,0.04
5526,0.04,0.04,0.04
5527,0.04,0.04,0.04
5528,0.04,0.04,0.04
5529,0.04,0.04,0.04
5530,0.04,0.04,0.04
5531,0.04,0.04,0.04
5532,0.04,0.04,0.04
5533,0.04,0.04,0.04
5534,0.04,0.04,0.04
5535,0.04,0.04,0.04
5536,0.04,0.04,0.04
5537,0.04,0.04,0.04
5538,0.04,0.04,0.04
5539,0.04,0.04,0.04
5540,0.04,0.04,0.04
5541,0.04,0.04,0.04
5542,0.04,0.04,0.04
5543,0.04,0.04,0.04
5544,0.04,0.04,0.04
5545,0.04,0.04,0.04
5546,0.04,0.04,0.04
5547,0.04,0.04,0.04
5548,0.04,0.04,0.04
5549,0.04,0.04,0.04
5550,0.04,0.04,0.04
5551,0.04,0.04,0.04
5552,0.04,0.04,0.04
5553,0.04,0.04,0.04
5554,0.04,0.04,0.04
5555,0.04,0.04,0.04
5556,0.04,0.04,0.04
5557,0.04,0.04,0.04
5558,0.04,0.04,0.04
5559,0.04,0.04,0.04
5560,0.04,0.04,0.04
5561,0.04,0.04,0.04
5562,0.04,0.04,0.04
5563,0.04,0.04,0.04
5564,0.04,0.04,0.04
5565,0.04,0.04,0.04
5566,0.04,0.04,0.04
5567,0.04,0.04,0.04
5568,0.04,0.04,0.04
5569,0.04,0.04,0.04
5570,0.04,0.04,0.04
5571,0.04,0.04,0.04
5572,0.04,0.04,0.04
5573,0.04,0.04,0.04
5574,0.04,0.04,0.04
5575,0.04,0.04,0.04
5576,0.04,0.04,0.04
5577,0.04,0.04,0.04
5578,0.04,0.04,0.04
5579,0.04,0.04,0.04
5580,0.04,0.04,0.04
5581,0.04,0.04,0.04
5582,0.04,0.04,0.04
5583,0.04,0.04,0.04
5584,0.04,0.04,0.04
5585,0.04,0.04,0.04
5586,0.04,0.04,0.04
5587,0.04,0.04,0.04
5588,0.04,0.04,0.04
5589,0.04,0.04,0.04
5590,0.04,0.04,0.04
5591,0.04,0.04,0.04
5592,0.04,0.04,0.04
5593,0.04,0.04,0.04
5594,0.04,0.04,0.04
5595,0.04,0.04,0.04
5596,0.04,0.04,0.04
5597,0.04,0.04,0.04
5598,0.04,0.04,0.04
5599,0.04,0.04,0.04
5600,0.04,0.04,0.04
5601,0.04,0.04,0.04
5602,0.04,0.04,0.04
5603,0.04,0.04,0.04
5604,0.04,0.04,0.04
5605,0.04,0.04,0.04
5606,0.04,0.04,0.04
5607,0.04,0.04,0.04
5608,0.04,0.04,0.04
5609,0.04,0.04,0.04
5610,0.04,0.04,0.04
5611,0.04,0.04,0.04
5612,0.04,0.04,0.04
5613,0.04,0.04,0.04
5614,0.04,0.04,0.04
5615,0.04,0.04,0.04
5616,0.04,0.04,0.04
5617,0.04,0.04,0.04
5618,0.04,0.04,0.04
5619,0.04,0.04,0.04
5620,0.04,0.04,0.04
5621,0.04,0.04,0.04
5622,0.04,0.04,0.04
5623,0.04,0.04,0.04
5624,0.04,0.04,0.04
5625,0.04,0.04,0.04
5626,0.04,0.04,0.04
5627,0.04,0.04,0.04
5628,0.04,0.04,0.04
5629,0.04,0.04,0.04
5630,0.04,0.04,0.04
5631,0.04,0.04,0.04
5632,0.04,0.04,0.04
5633,0.04,0.04,0.04
5634,0.04,0.04,0.04
5635,0.04,0.04,0.04
5636,0.04,0.04,0.04
5637,0.04,0.04,0.04
5638,0.04,0.04,0.04
5639,0.04,0.04,0.04
5640,0.04,0.04,0.04
5641,0.04,0.04,0.04
5642,0.04,0.04,0.04
5643,0.04,0.04,0.04
